Start profiling...
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                             Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Train Epoch: 2 [51040/60000 (85%)]	Loss: 0.006571
Train Epoch: 2 [51200/60000 (85%)]	Loss: 0.012232
Train Epoch: 2 [51360/60000 (86%)]	Loss: 0.000707
Train Epoch: 2 [51520/60000 (86%)]	Loss: 0.086232
Train Epoch: 2 [51680/60000 (86%)]	Loss: 0.005155
Train Epoch: 2 [51840/60000 (86%)]	Loss: 0.017595
Train Epoch: 2 [52000/60000 (87%)]	Loss: 0.012456
Train Epoch: 2 [52160/60000 (87%)]	Loss: 0.385241
Train Epoch: 2 [52320/60000 (87%)]	Loss: 0.416968
Train Epoch: 2 [52480/60000 (87%)]	Loss: 0.023539
Train Epoch: 2 [52640/60000 (88%)]	Loss: 0.000458
Train Epoch: 2 [52800/60000 (88%)]	Loss: 0.105222
Train Epoch: 2 [52960/60000 (88%)]	Loss: 0.283237
Train Epoch: 2 [53120/60000 (89%)]	Loss: 0.000641
Train Epoch: 2 [53280/60000 (89%)]	Loss: 0.019331
Train Epoch: 2 [53440/60000 (89%)]	Loss: 0.003829
Train Epoch: 2 [53600/60000 (89%)]	Loss: 0.382152
Train Epoch: 2 [53760/60000 (90%)]	Loss: 0.028766
Train Epoch: 2 [53920/60000 (90%)]	Loss: 0.043076
Train Epoch: 2 [54080/60000 (90%)]	Loss: 0.055631
Train Epoch: 2 [54240/60000 (90%)]	Loss: 0.056066
Train Epoch: 2 [54400/60000 (91%)]	Loss: 0.003331
Train Epoch: 2 [54560/60000 (91%)]	Loss: 0.020730
Train Epoch: 2 [54720/60000 (91%)]	Loss: 0.045054
Train Epoch: 2 [54880/60000 (91%)]	Loss: 0.002445
Train Epoch: 2 [55040/60000 (92%)]	Loss: 0.000673
Train Epoch: 2 [55200/60000 (92%)]	Loss: 0.063064
Train Epoch: 2 [55360/60000 (92%)]	Loss: 0.090593
Train Epoch: 2 [55520/60000 (93%)]	Loss: 0.524802
Train Epoch: 2 [55680/60000 (93%)]	Loss: 0.040523
Train Epoch: 2 [55840/60000 (93%)]	Loss: 0.008692
Train Epoch: 2 [56000/60000 (93%)]	Loss: 0.014740
Train Epoch: 2 [56160/60000 (94%)]	Loss: 0.001593
Train Epoch: 2 [56320/60000 (94%)]	Loss: 0.009052
Train Epoch: 2 [56480/60000 (94%)]	Loss: 0.467876
Train Epoch: 2 [56640/60000 (94%)]	Loss: 0.149712
Train Epoch: 2 [56800/60000 (95%)]	Loss: 0.364664
Train Epoch: 2 [56960/60000 (95%)]	Loss: 0.032305
Train Epoch: 2 [57120/60000 (95%)]	Loss: 0.000936
Train Epoch: 2 [57280/60000 (95%)]	Loss: 0.005779
Train Epoch: 2 [57440/60000 (96%)]	Loss: 0.038484
Train Epoch: 2 [57600/60000 (96%)]	Loss: 0.004470
Train Epoch: 2 [57760/60000 (96%)]	Loss: 0.012549
Train Epoch: 2 [57920/60000 (97%)]	Loss: 0.000027
Train Epoch: 2 [58080/60000 (97%)]	Loss: 0.161505
Train Epoch: 2 [58240/60000 (97%)]	Loss: 0.081863
Train Epoch: 2 [58400/60000 (97%)]	Loss: 0.000301
Train Epoch: 2 [58560/60000 (98%)]	Loss: 0.007429
Train Epoch: 2 [58720/60000 (98%)]	Loss: 0.613527
Train Epoch: 2 [58880/60000 (98%)]	Loss: 0.000822
Train Epoch: 2 [59040/60000 (98%)]	Loss: 0.012684
Train Epoch: 2 [59200/60000 (99%)]	Loss: 0.047874
Train Epoch: 2 [59360/60000 (99%)]	Loss: 0.081279
Train Epoch: 2 [59520/60000 (99%)]	Loss: 0.019779
Train Epoch: 2 [59680/60000 (99%)]	Loss: 0.001704
Train Epoch: 2 [59840/60000 (100%)]	Loss: 0.081118
6.765115737915039

Test set: Average loss: 0.0477, Accuracy: 9857/10000 (99%)

0.831791877746582
Train Epoch: 3 [0/60000 (0%)]	Loss: 0.023403
Train Epoch: 3 [160/60000 (0%)]	Loss: 0.012451
Train Epoch: 3 [320/60000 (1%)]	Loss: 0.018581
Train Epoch: 3 [480/60000 (1%)]	Loss: 0.006390
Train Epoch: 3 [640/60000 (1%)]	Loss: 0.130484
Train Epoch: 3 [800/60000 (1%)]	Loss: 0.004361
Train Epoch: 3 [960/60000 (2%)]	Loss: 0.005831
Train Epoch: 3 [1120/60000 (2%)]	Loss: 0.025846
Train Epoch: 3 [1280/60000 (2%)]	Loss: 0.012138
Train Epoch: 3 [1440/60000 (2%)]	Loss: 0.002473
Train Epoch: 3 [1600/60000 (3%)]	Loss: 0.004534
Train Epoch: 3 [1760/60000 (3%)]	Loss: 0.142076
Train Epoch: 3 [1920/60000 (3%)]	Loss: 0.323143
Train Epoch: 3 [2080/60000 (3%)]	Loss: 0.000505
Train Epoch: 3 [2240/60000 (4%)]	Loss: 0.355700
Train Epoch: 3 [2400/60000 (4%)]	Loss: 0.003532
Train Epoch: 3 [2560/60000 (4%)]	Loss: 0.013531
Train Epoch: 3 [2720/60000 (5%)]	Loss: 0.094891
Train Epoch: 3 [2880/60000 (5%)]	Loss: 0.000666
Train Epoch: 3 [3040/60000 (5%)]	Loss: 0.000538
Train Epoch: 3 [3200/60000 (5%)]	Loss: 0.009244
Train Epoch: 3 [3360/60000 (6%)]	Loss: 0.309310
Train Epoch: 3 [3520/60000 (6%)]	Loss: 0.002795
Train Epoch: 3 [3680/60000 (6%)]	Loss: 0.007824
Train Epoch: 3 [3840/60000 (6%)]	Loss: 0.002110
Train Epoch: 3 [4000/60000 (7%)]	Loss: 0.004201
Train Epoch: 3 [4160/60000 (7%)]	Loss: 0.000232
Train Epoch: 3 [4320/60000 (7%)]	Loss: 0.134088
Train Epoch: 3 [4480/60000 (7%)]	Loss: 0.004158
Train Epoch: 3 [4640/60000 (8%)]	Loss: 0.051661
Train Epoch: 3 [4800/60000 (8%)]	Loss: 0.004057
Train Epoch: 3 [4960/60000 (8%)]	Loss: 0.000657
Train Epoch: 3 [5120/60000 (9%)]	Loss: 0.364628
Train Epoch: 3 [5280/60000 (9%)]	Loss: 0.135754
Train Epoch: 3 [5440/60000 (9%)]	Loss: 0.000482
Train Epoch: 3 [5600/60000 (9%)]	Loss: 0.001333
Train Epoch: 3 [5760/60000 (10%)]	Loss: 0.069281
Train Epoch: 3 [5920/60000 (10%)]	Loss: 0.001236
Train Epoch: 3 [6080/60000 (10%)]	Loss: 0.108171
Train Epoch: 3 [6240/60000 (10%)]	Loss: 0.010415
Train Epoch: 3 [6400/60000 (11%)]	Loss: 0.043813
Train Epoch: 3 [6560/60000 (11%)]	Loss: 0.325500
Train Epoch: 3 [6720/60000 (11%)]	Loss: 0.061288
Train Epoch: 3 [6880/60000 (11%)]	Loss: 0.002123
Train Epoch: 3 [7040/60000 (12%)]	Loss: 0.004513
Train Epoch: 3 [7200/60000 (12%)]	Loss: 0.124477
Train Epoch: 3 [7360/60000 (12%)]	Loss: 0.030996
Train Epoch: 3 [7520/60000 (13%)]	Loss: 0.047485
Train Epoch: 3 [7680/60000 (13%)]	Loss: 0.004662
Train Epoch: 3 [7840/60000 (13%)]	Loss: 0.078589
Train Epoch: 3 [8000/60000 (13%)]	Loss: 0.021164
Train Epoch: 3 [8160/60000 (14%)]	Loss: 0.003924
Train Epoch: 3 [8320/60000 (14%)]	Loss: 0.002604
Train Epoch: 3 [8480/60000 (14%)]	Loss: 0.000920
Train Epoch: 3 [8640/60000 (14%)]	Loss: 0.057436
Train Epoch: 3 [8800/60000 (15%)]	Loss: 0.018527
Train Epoch: 3 [8960/60000 (15%)]	Loss: 0.200157
Train Epoch: 3 [9120/60000 (15%)]	Loss: 0.017202
Train Epoch: 3 [9280/60000 (15%)]	Loss: 0.000903
Train Epoch: 3 [9440/60000 (16%)]	Loss: 0.007890
Train Epoch: 3 [9600/60000 (16%)]	Loss: 0.385953
Train Epoch: 3 [9760/60000 (16%)]	Loss: 0.005013
Train Epoch: 3 [9920/60000 (17%)]	Loss: 0.745941
Train Epoch: 3 [10080/60000 (17%)]	Loss: 0.002691
Train Epoch: 3 [10240/60000 (17%)]	Loss: 0.079075
Train Epoch: 3 [10400/60000 (17%)]	Loss: 0.002788
Train Epoch: 3 [10560/60000 (18%)]	Loss: 0.225619
Train Epoch: 3 [10720/60000 (18%)]	Loss: 0.001330
Train Epoch: 3 [10880/60000 (18%)]	Loss: 0.563830
Train Epoch: 3 [11040/60000 (18%)]	Loss: 0.016319
Train Epoch: 3 [11200/60000 (19%)]	Loss: 0.000284
Train Epoch: 3 [11360/60000 (19%)]	Loss: 0.004850
Train Epoch: 3 [11520/60000 (19%)]	Loss: 0.145365
Train Epoch: 3 [11680/60000 (19%)]	Loss: 0.001306
Train Epoch: 3 [11840/60000 (20%)]	Loss: 0.103041
Train Epoch: 3 [12000/60000 (20%)]	Loss: 0.006607
Train Epoch: 3 [12160/60000 (20%)]	Loss: 0.019047
Train Epoch: 3 [12320/60000 (21%)]	Loss: 0.505048
Train Epoch: 3 [12480/60000 (21%)]	Loss: 0.005575
Train Epoch: 3 [12640/60000 (21%)]	Loss: 0.030455
Train Epoch: 3 [12800/60000 (21%)]	Loss: 0.156207
Train Epoch: 3 [12960/60000 (22%)]	Loss: 0.038678
Train Epoch: 3 [13120/60000 (22%)]	Loss: 0.017708
Train Epoch: 3 [13280/60000 (22%)]	Loss: 0.002776
Train Epoch: 3 [13440/60000 (22%)]	Loss: 0.001314
Train Epoch: 3 [13600/60000 (23%)]	Loss: 0.007939
Train Epoch: 3 [13760/60000 (23%)]	Loss: 0.009746
Train Epoch: 3 [13920/60000 (23%)]	Loss: 0.020475
Train Epoch: 3 [14080/60000 (23%)]	Loss: 0.061521
Train Epoch: 3 [14240/60000 (24%)]	Loss: 0.000307
Train Epoch: 3 [14400/60000 (24%)]	Loss: 0.000742
Train Epoch: 3 [14560/60000 (24%)]	Loss: 0.016220
Train Epoch: 3 [14720/60000 (25%)]	Loss: 0.000577
Train Epoch: 3 [14880/60000 (25%)]	Loss: 0.007210
Train Epoch: 3 [15040/60000 (25%)]	Loss: 0.003146
Train Epoch: 3 [15200/60000 (25%)]	Loss: 0.004039
Train Epoch: 3 [15360/60000 (26%)]	Loss: 0.025776
Train Epoch: 3 [15520/60000 (26%)]	Loss: 0.007070
Train Epoch: 3 [15680/60000 (26%)]	Loss: 0.027713
Train Epoch: 3 [15840/60000 (26%)]	Loss: 0.034188
Train Epoch: 3 [16000/60000 (27%)]	Loss: 0.000350
Train Epoch: 3 [16160/60000 (27%)]	Loss: 0.036528
Train Epoch: 3 [16320/60000 (27%)]	Loss: 0.003647
Train Epoch: 3 [16480/60000 (27%)]	Loss: 0.017522
Train Epoch: 3 [16640/60000 (28%)]	Loss: 0.070638
Train Epoch: 3 [16800/60000 (28%)]	Loss: 0.025141
Train Epoch: 3 [16960/60000 (28%)]	Loss: 0.072504
Train Epoch: 3 [17120/60000 (29%)]	Loss: 0.008831
Train Epoch: 3 [17280/60000 (29%)]	Loss: 0.299587
Train Epoch: 3 [17440/60000 (29%)]	Loss: 0.005228
Train Epoch: 3 [17600/60000 (29%)]	Loss: 0.021321
Train Epoch: 3 [17760/60000 (30%)]	Loss: 0.000446
Train Epoch: 3 [17920/60000 (30%)]	Loss: 0.000336
Train Epoch: 3 [18080/60000 (30%)]	Loss: 0.036193
Train Epoch: 3 [18240/60000 (30%)]	Loss: 0.000541
Train Epoch: 3 [18400/60000 (31%)]	Loss: 0.764008
Train Epoch: 3 [18560/60000 (31%)]	Loss: 0.012390
Train Epoch: 3 [18720/60000 (31%)]	Loss: 0.056684
Train Epoch: 3 [18880/60000 (31%)]	Loss: 0.001940
Train Epoch: 3 [19040/60000 (32%)]	Loss: 0.107907
Train Epoch: 3 [19200/60000 (32%)]	Loss: 0.155639
Train Epoch: 3 [19360/60000 (32%)]	Loss: 0.211502
Train Epoch: 3 [19520/60000 (33%)]	Loss: 0.011610
Train Epoch: 3 [19680/60000 (33%)]	Loss: 0.232296
Train Epoch: 3 [19840/60000 (33%)]	Loss: 0.110302
Train Epoch: 3 [20000/60000 (33%)]	Loss: 0.000692
Train Epoch: 3 [20160/60000 (34%)]	Loss: 0.011976
Train Epoch: 3 [20320/60000 (34%)]	Loss: 0.227192
Train Epoch: 3 [20480/60000 (34%)]	Loss: 0.128719
Train Epoch: 3 [20640/60000 (34%)]	Loss: 0.000333
Train Epoch: 3 [20800/60000 (35%)]	Loss: 0.402224
Train Epoch: 3 [20960/60000 (35%)]	Loss: 0.012121
Train Epoch: 3 [21120/60000 (35%)]	Loss: 0.023128
Train Epoch: 3 [21280/60000 (35%)]	Loss: 0.003462
Train Epoch: 3 [21440/60000 (36%)]	Loss: 0.202332
Train Epoch: 3 [21600/60000 (36%)]	Loss: 0.013033
Train Epoch: 3 [21760/60000 (36%)]	Loss: 0.156750
Train Epoch: 3 [21920/60000 (37%)]	Loss: 0.000629
Train Epoch: 3 [22080/60000 (37%)]	Loss: 0.024143
Train Epoch: 3 [22240/60000 (37%)]	Loss: 0.455478
Train Epoch: 3 [22400/60000 (37%)]	Loss: 0.022341
Train Epoch: 3 [22560/60000 (38%)]	Loss: 0.012910
Train Epoch: 3 [22720/60000 (38%)]	Loss: 0.002662
Train Epoch: 3 [22880/60000 (38%)]	Loss: 0.009198
Train Epoch: 3 [23040/60000 (38%)]	Loss: 0.074411
Train Epoch: 3 [23200/60000 (39%)]	Loss: 0.001346
Train Epoch: 3 [23360/60000 (39%)]	Loss: 0.011419
Train Epoch: 3 [23520/60000 (39%)]	Loss: 0.551302
Train Epoch: 3 [23680/60000 (39%)]	Loss: 0.013645
Train Epoch: 3 [23840/60000 (40%)]	Loss: 0.001503
Train Epoch: 3 [24000/60000 (40%)]	Loss: 0.081565
Train Epoch: 3 [24160/60000 (40%)]	Loss: 0.032132
Train Epoch: 3 [24320/60000 (41%)]	Loss: 0.067978
Train Epoch: 3 [24480/60000 (41%)]	Loss: 0.046328
Train Epoch: 3 [24640/60000 (41%)]	Loss: 0.004927
Train Epoch: 3 [24800/60000 (41%)]	Loss: 0.000360
Train Epoch: 3 [24960/60000 (42%)]	Loss: 0.005045
Train Epoch: 3 [25120/60000 (42%)]	Loss: 0.189839
Train Epoch: 3 [25280/60000 (42%)]	Loss: 0.004018
Train Epoch: 3 [25440/60000 (42%)]	Loss: 0.000727
Train Epoch: 3 [25600/60000 (43%)]	Loss: 0.034557
Train Epoch: 3 [25760/60000 (43%)]	Loss: 0.001367
Train Epoch: 3 [25920/60000 (43%)]	Loss: 0.014854
Train Epoch: 3 [26080/60000 (43%)]	Loss: 0.002238
Train Epoch: 3 [26240/60000 (44%)]	Loss: 0.008944
Train Epoch: 3 [26400/60000 (44%)]	Loss: 0.013847
Train Epoch: 3 [26560/60000 (44%)]	Loss: 0.006049
Train Epoch: 3 [26720/60000 (45%)]	Loss: 0.003736
Train Epoch: 3 [26880/60000 (45%)]	Loss: 0.000478
Train Epoch: 3 [27040/60000 (45%)]	Loss: 0.001135
Train Epoch: 3 [27200/60000 (45%)]	Loss: 0.640427
Train Epoch: 3 [27360/60000 (46%)]	Loss: 0.077348
Train Epoch: 3 [27520/60000 (46%)]	Loss: 0.000940
Train Epoch: 3 [27680/60000 (46%)]	Loss: 0.233694
Train Epoch: 3 [27840/60000 (46%)]	Loss: 0.001146
Train Epoch: 3 [28000/60000 (47%)]	Loss: 0.000600
Train Epoch: 3 [28160/60000 (47%)]	Loss: 0.002027
Train Epoch: 3 [28320/60000 (47%)]	Loss: 0.148877
Train Epoch: 3 [28480/60000 (47%)]	Loss: 0.007295
Train Epoch: 3 [28640/60000 (48%)]	Loss: 0.019210
Train Epoch: 3 [28800/60000 (48%)]	Loss: 0.215104
Train Epoch: 3 [28960/60000 (48%)]	Loss: 0.000268
Train Epoch: 3 [29120/60000 (49%)]	Loss: 0.005803
Train Epoch: 3 [29280/60000 (49%)]	Loss: 0.000033
Train Epoch: 3 [29440/60000 (49%)]	Loss: 0.087320
Train Epoch: 3 [29600/60000 (49%)]	Loss: 0.002853
Train Epoch: 3 [29760/60000 (50%)]	Loss: 0.162988
Train Epoch: 3 [29920/60000 (50%)]	Loss: 0.007558
Train Epoch: 3 [30080/60000 (50%)]	Loss: 0.015346
Train Epoch: 3 [30240/60000 (50%)]	Loss: 0.001612
Train Epoch: 3 [30400/60000 (51%)]	Loss: 0.059924
Train Epoch: 3 [30560/60000 (51%)]	Loss: 0.000299
Train Epoch: 3 [30720/60000 (51%)]	Loss: 0.011307
Train Epoch: 3 [30880/60000 (51%)]	Loss: 0.000155
Train Epoch: 3 [31040/60000 (52%)]	Loss: 0.252482
Train Epoch: 3 [31200/60000 (52%)]	Loss: 0.037505
Train Epoch: 3 [31360/60000 (52%)]	Loss: 0.000538
Train Epoch: 3 [31520/60000 (53%)]	Loss: 0.678407
Train Epoch: 3 [31680/60000 (53%)]	Loss: 0.016001
Train Epoch: 3 [31840/60000 (53%)]	Loss: 0.044788
Train Epoch: 3 [32000/60000 (53%)]	Loss: 0.003011
Train Epoch: 3 [32160/60000 (54%)]	Loss: 0.036460
Train Epoch: 3 [32320/60000 (54%)]	Loss: 0.389201
Train Epoch: 3 [32480/60000 (54%)]	Loss: 0.002979
Train Epoch: 3 [32640/60000 (54%)]	Loss: 0.135064
Train Epoch: 3 [32800/60000 (55%)]	Loss: 0.055160
Train Epoch: 3 [32960/60000 (55%)]	Loss: 0.108965
Train Epoch: 3 [33120/60000 (55%)]	Loss: 0.032632
Train Epoch: 3 [33280/60000 (55%)]	Loss: 0.010368
Train Epoch: 3 [33440/60000 (56%)]	Loss: 0.243262
Train Epoch: 3 [33600/60000 (56%)]	Loss: 0.028202
Train Epoch: 3 [33760/60000 (56%)]	Loss: 0.016007
Train Epoch: 3 [33920/60000 (57%)]	Loss: 1.006471
Train Epoch: 3 [34080/60000 (57%)]	Loss: 0.068374
Train Epoch: 3 [34240/60000 (57%)]	Loss: 0.007192
Train Epoch: 3 [34400/60000 (57%)]	Loss: 0.002407
Train Epoch: 3 [34560/60000 (58%)]	Loss: 0.070225
Train Epoch: 3 [34720/60000 (58%)]	Loss: 0.097122
Train Epoch: 3 [34880/60000 (58%)]	Loss: 0.013204
Train Epoch: 3 [35040/60000 (58%)]	Loss: 0.018797
Train Epoch: 3 [35200/60000 (59%)]	Loss: 0.031913
Train Epoch: 3 [35360/60000 (59%)]	Loss: 0.004846
Train Epoch: 3 [35520/60000 (59%)]	Loss: 0.002790
Train Epoch: 3 [35680/60000 (59%)]	Loss: 0.024627
Train Epoch: 3 [35840/60000 (60%)]	Loss: 0.537477
Train Epoch: 3 [36000/60000 (60%)]	Loss: 0.005783
Train Epoch: 3 [36160/60000 (60%)]	Loss: 0.099274
Train Epoch: 3 [36320/60000 (61%)]	Loss: 0.053128
Train Epoch: 3 [36480/60000 (61%)]	Loss: 0.001946
Train Epoch: 3 [36640/60000 (61%)]	Loss: 0.128147
Train Epoch: 3 [36800/60000 (61%)]	Loss: 0.747387
Train Epoch: 3 [36960/60000 (62%)]	Loss: 0.000626
Train Epoch: 3 [37120/60000 (62%)]	Loss: 0.303695
Train Epoch: 3 [37280/60000 (62%)]	Loss: 0.000081
Train Epoch: 3 [37440/60000 (62%)]	Loss: 0.001929
Train Epoch: 3 [37600/60000 (63%)]	Loss: 0.243300
Train Epoch: 3 [37760/60000 (63%)]	Loss: 0.061819
Train Epoch: 3 [37920/60000 (63%)]	Loss: 0.003853
Train Epoch: 3 [38080/60000 (63%)]	Loss: 0.031029
Train Epoch: 3 [38240/60000 (64%)]	Loss: 0.026643
Train Epoch: 3 [38400/60000 (64%)]	Loss: 0.062395
Train Epoch: 3 [38560/60000 (64%)]	Loss: 0.009977
Train Epoch: 3 [38720/60000 (65%)]	Loss: 0.001583
Train Epoch: 3 [38880/60000 (65%)]	Loss: 0.129125
Train Epoch: 3 [39040/60000 (65%)]	Loss: 0.045991
Train Epoch: 3 [39200/60000 (65%)]	Loss: 0.018092
Train Epoch: 3 [39360/60000 (66%)]	Loss: 0.022099
Train Epoch: 3 [39520/60000 (66%)]	Loss: 0.017321
Train Epoch: 3 [39680/60000 (66%)]	Loss: 0.032313
Train Epoch: 3 [39840/60000 (66%)]	Loss: 0.000100
Train Epoch: 3 [40000/60000 (67%)]	Loss: 0.012874
Train Epoch: 3 [40160/60000 (67%)]	Loss: 0.011090
Train Epoch: 3 [40320/60000 (67%)]	Loss: 0.000887
Train Epoch: 3 [40480/60000 (67%)]	Loss: 0.004666
Train Epoch: 3 [40640/60000 (68%)]	Loss: 0.007489
Train Epoch: 3 [40800/60000 (68%)]	Loss: 0.002565
Train Epoch: 3 [40960/60000 (68%)]	Loss: 0.100359
Train Epoch: 3 [41120/60000 (69%)]	Loss: 0.025452
Train Epoch: 3 [41280/60000 (69%)]	Loss: 0.010687
Train Epoch: 3 [41440/60000 (69%)]	Loss: 0.045413
Train Epoch: 3 [41600/60000 (69%)]	Loss: 0.125997
Train Epoch: 3 [41760/60000 (70%)]	Loss: 0.142177
Train Epoch: 3 [41920/60000 (70%)]	Loss: 0.106912
Train Epoch: 3 [42080/60000 (70%)]	Loss: 0.050692
Train Epoch: 3 [42240/60000 (70%)]	Loss: 0.000612
Train Epoch: 3 [42400/60000 (71%)]	Loss: 0.002141
Train Epoch: 3 [42560/60000 (71%)]	Loss: 0.001086
Train Epoch: 3 [42720/60000 (71%)]	Loss: 0.026860
Train Epoch: 3 [42880/60000 (71%)]	Loss: 0.026611
Train Epoch: 3 [43040/60000 (72%)]	Loss: 0.000938
Train Epoch: 3 [43200/60000 (72%)]	Loss: 0.002237
Train Epoch: 3 [43360/60000 (72%)]	Loss: 0.002451
Train Epoch: 3 [43520/60000 (73%)]	Loss: 0.003383
Train Epoch: 3 [43680/60000 (73%)]	Loss: 0.097046
Train Epoch: 3 [43840/60000 (73%)]	Loss: 0.028410
Train Epoch: 3 [44000/60000 (73%)]	Loss: 0.062230
Train Epoch: 3 [44160/60000 (74%)]	Loss: 0.028094
Train Epoch: 3 [44320/60000 (74%)]	Loss: 0.002327
Train Epoch: 3 [44480/60000 (74%)]	Loss: 0.038044
Train Epoch: 3 [44640/60000 (74%)]	Loss: 0.054796
Train Epoch: 3 [44800/60000 (75%)]	Loss: 0.102803
Train Epoch: 3 [44960/60000 (75%)]	Loss: 0.760821
Train Epoch: 3 [45120/60000 (75%)]	Loss: 0.004488
Train Epoch: 3 [45280/60000 (75%)]	Loss: 0.002115
Train Epoch: 3 [45440/60000 (76%)]	Loss: 0.001464
Train Epoch: 3 [45600/60000 (76%)]	Loss: 1.187167
Train Epoch: 3 [45760/60000 (76%)]	Loss: 0.106387
Train Epoch: 3 [45920/60000 (77%)]	Loss: 0.095797
Train Epoch: 3 [46080/60000 (77%)]	Loss: 1.696526
Train Epoch: 3 [46240/60000 (77%)]	Loss: 0.002866
Train Epoch: 3 [46400/60000 (77%)]	Loss: 0.257331
Train Epoch: 3 [46560/60000 (78%)]	Loss: 0.004016
Train Epoch: 3 [46720/60000 (78%)]	Loss: 0.335031
Train Epoch: 3 [46880/60000 (78%)]	Loss: 0.000548
Train Epoch: 3 [47040/60000 (78%)]	Loss: 0.000085
Train Epoch: 3 [47200/60000 (79%)]	Loss: 0.057757
Train Epoch: 3 [47360/60000 (79%)]	Loss: 0.000847
Train Epoch: 3 [47520/60000 (79%)]	Loss: 0.000305
Train Epoch: 3 [47680/60000 (79%)]	Loss: 0.011081
Train Epoch: 3 [47840/60000 (80%)]	Loss: 0.018560
Train Epoch: 3 [48000/60000 (80%)]	Loss: 0.000043
Train Epoch: 3 [48160/60000 (80%)]	Loss: 0.129542
Train Epoch: 3 [48320/60000 (81%)]	Loss: 0.000115
Train Epoch: 3 [48480/60000 (81%)]	Loss: 0.040581
Train Epoch: 3 [48640/60000 (81%)]	Loss: 0.020828
Train Epoch: 3 [48800/60000 (81%)]	Loss: 0.166511
Train Epoch: 3 [48960/60000 (82%)]	Loss: 0.048370
Train Epoch: 3 [49120/60000 (82%)]	Loss: 0.002045
Train Epoch: 3 [49280/60000 (82%)]	Loss: 0.003973
Train Epoch: 3 [49440/60000 (82%)]	Loss: 0.001781
Train Epoch: 3 [49600/60000 (83%)]	Loss: 0.048790
Train Epoch: 3 [49760/60000 (83%)]	Loss: 0.011736
Train Epoch: 3 [49920/60000 (83%)]	Loss: 0.189845
Train Epoch: 3 [50080/60000 (83%)]	Loss: 0.006405
Train Epoch: 3 [50240/60000 (84%)]	Loss: 0.004865
Train Epoch: 3 [50400/60000 (84%)]	Loss: 0.012740
Train Epoch: 3 [50560/60000 (84%)]	Loss: 0.086887
Train Epoch: 3 [50720/60000 (85%)]	Loss: 0.002517
Train Epoch: 3 [50880/60000 (85%)]	Loss: 0.000100
Train Epoch: 3 [51040/60000 (85%)]	Loss: 0.088419
Train Epoch: 3 [51200/60000 (85%)]	Loss: 0.002048
Train Epoch: 3 [51360/60000 (86%)]	Loss: 0.001730
Train Epoch: 3 [51520/60000 (86%)]	Loss: 0.018235
Train Epoch: 3 [51680/60000 (86%)]	Loss: 0.067424
Train Epoch: 3 [51840/60000 (86%)]	Loss: 0.002199
Train Epoch: 3 [52000/60000 (87%)]	Loss: 0.004704
Train Epoch: 3 [52160/60000 (87%)]	Loss: 0.044745
Train Epoch: 3 [52320/60000 (87%)]	Loss: 0.033575
Train Epoch: 3 [52480/60000 (87%)]	Loss: 0.112060
Train Epoch: 3 [52640/60000 (88%)]	Loss: 0.019945
Train Epoch: 3 [52800/60000 (88%)]	Loss: 0.000138
Train Epoch: 3 [52960/60000 (88%)]	Loss: 0.000088
Train Epoch: 3 [53120/60000 (89%)]	Loss: 0.000133
Train Epoch: 3 [53280/60000 (89%)]	Loss: 0.003390
Train Epoch: 3 [53440/60000 (89%)]	Loss: 0.000244
Train Epoch: 3 [53600/60000 (89%)]	Loss: 0.579553
Train Epoch: 3 [53760/60000 (90%)]	Loss: 0.156110
Train Epoch: 3 [53920/60000 (90%)]	Loss: 0.036005
Train Epoch: 3 [54080/60000 (90%)]	Loss: 0.531536
Train Epoch: 3 [54240/60000 (90%)]	Loss: 0.185172
Train Epoch: 3 [54400/60000 (91%)]	Loss: 0.152844
Train Epoch: 3 [54560/60000 (91%)]	Loss: 0.023559
Train Epoch: 3 [54720/60000 (91%)]	Loss: 0.000613
Train Epoch: 3 [54880/60000 (91%)]	Loss: 0.054975
Train Epoch: 3 [55040/60000 (92%)]	Loss: 0.001831
Train Epoch: 3 [55200/60000 (92%)]	Loss: 0.001687
Train Epoch: 3 [55360/60000 (92%)]	Loss: 0.011217
Train Epoch: 3 [55520/60000 (93%)]	Loss: 0.002570
Train Epoch: 3 [55680/60000 (93%)]	Loss: 0.044678
Train Epoch: 3 [55840/60000 (93%)]	Loss: 0.005494
Train Epoch: 3 [56000/60000 (93%)]	Loss: 0.079305
Train Epoch: 3 [56160/60000 (94%)]	Loss: 0.033062
Train Epoch: 3 [56320/60000 (94%)]	Loss: 0.479328
Train Epoch: 3 [56480/60000 (94%)]	Loss: 0.339438
Train Epoch: 3 [56640/60000 (94%)]	Loss: 0.071622
Train Epoch: 3 [56800/60000 (95%)]	Loss: 0.008245
Train Epoch: 3 [56960/60000 (95%)]	Loss: 0.840454
Train Epoch: 3 [57120/60000 (95%)]	Loss: 0.036467
Train Epoch: 3 [57280/60000 (95%)]	Loss: 0.006749
Train Epoch: 3 [57440/60000 (96%)]	Loss: 0.177437
Train Epoch: 3 [57600/60000 (96%)]	Loss: 0.043054
Train Epoch: 3 [57760/60000 (96%)]	Loss: 0.036030
Train Epoch: 3 [57920/60000 (97%)]	Loss: 0.001395
