Start profiling...
multiconv2d_handin.py:44: UserWarning: torch.range is deprecated and will be removed in a future release because its behavior is inconsistent with Python's range builtin. Instead, use torch.arange, which produces values in [start, end).
  channel0_y=torch.range(y_min,y_max).cuda(0)
multiconv2d_handin.py:46: UserWarning: torch.range is deprecated and will be removed in a future release because its behavior is inconsistent with Python's range builtin. Instead, use torch.arange, which produces values in [start, end).
  channel0_x=torch.range(x_min,x_max).cuda(0)
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                             Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Train Epoch: 3 [39040/60000 (65%)]	Loss: 0.189444
Train Epoch: 3 [39680/60000 (66%)]	Loss: 0.317590
Train Epoch: 3 [40320/60000 (67%)]	Loss: 0.326956
Train Epoch: 3 [40960/60000 (68%)]	Loss: 0.315326
Train Epoch: 3 [41600/60000 (69%)]	Loss: 0.321027
Train Epoch: 3 [42240/60000 (70%)]	Loss: 0.224462
Train Epoch: 3 [42880/60000 (71%)]	Loss: 0.333430
Train Epoch: 3 [43520/60000 (72%)]	Loss: 0.206339
Train Epoch: 3 [44160/60000 (74%)]	Loss: 0.227819
Train Epoch: 3 [44800/60000 (75%)]	Loss: 0.213011
Train Epoch: 3 [45440/60000 (76%)]	Loss: 0.269094
Train Epoch: 3 [46080/60000 (77%)]	Loss: 0.207746
Train Epoch: 3 [46720/60000 (78%)]	Loss: 0.178018
Train Epoch: 3 [47360/60000 (79%)]	Loss: 0.193278
Train Epoch: 3 [48000/60000 (80%)]	Loss: 0.050775
Train Epoch: 3 [48640/60000 (81%)]	Loss: 0.189049
Train Epoch: 3 [49280/60000 (82%)]	Loss: 0.279710
Train Epoch: 3 [49920/60000 (83%)]	Loss: 0.305904
Train Epoch: 3 [50560/60000 (84%)]	Loss: 0.175278
Train Epoch: 3 [51200/60000 (85%)]	Loss: 0.270952
Train Epoch: 3 [51840/60000 (86%)]	Loss: 0.228766
Train Epoch: 3 [52480/60000 (87%)]	Loss: 0.151028
Train Epoch: 3 [53120/60000 (88%)]	Loss: 0.297961
Train Epoch: 3 [53760/60000 (90%)]	Loss: 0.194404
Train Epoch: 3 [54400/60000 (91%)]	Loss: 0.110197
Train Epoch: 3 [55040/60000 (92%)]	Loss: 0.080545
Train Epoch: 3 [55680/60000 (93%)]	Loss: 0.106511
Train Epoch: 3 [56320/60000 (94%)]	Loss: 0.228035
Train Epoch: 3 [56960/60000 (95%)]	Loss: 0.217142
Train Epoch: 3 [57600/60000 (96%)]	Loss: 0.103616
Train Epoch: 3 [58240/60000 (97%)]	Loss: 0.312055
Train Epoch: 3 [58880/60000 (98%)]	Loss: 0.363447
Train Epoch: 3 [59520/60000 (99%)]	Loss: 0.269182
5.102416276931763

Test set: Average loss: 0.1390, Accuracy: 9583/10000 (96%)

0.8375365734100342
Train Epoch: 4 [0/60000 (0%)]	Loss: 0.440624
Train Epoch: 4 [640/60000 (1%)]	Loss: 0.565023
Train Epoch: 4 [1280/60000 (2%)]	Loss: 0.164351
Train Epoch: 4 [1920/60000 (3%)]	Loss: 0.091193
Train Epoch: 4 [2560/60000 (4%)]	Loss: 0.191850
Train Epoch: 4 [3200/60000 (5%)]	Loss: 0.265348
Train Epoch: 4 [3840/60000 (6%)]	Loss: 0.271147
Train Epoch: 4 [4480/60000 (7%)]	Loss: 0.255786
Train Epoch: 4 [5120/60000 (9%)]	Loss: 0.453958
Train Epoch: 4 [5760/60000 (10%)]	Loss: 0.236534
Train Epoch: 4 [6400/60000 (11%)]	Loss: 0.127270
Train Epoch: 4 [7040/60000 (12%)]	Loss: 0.130384
Train Epoch: 4 [7680/60000 (13%)]	Loss: 0.167159
Train Epoch: 4 [8320/60000 (14%)]	Loss: 0.367248
Train Epoch: 4 [8960/60000 (15%)]	Loss: 0.275275
Train Epoch: 4 [9600/60000 (16%)]	Loss: 0.234652
Train Epoch: 4 [10240/60000 (17%)]	Loss: 0.287187
Train Epoch: 4 [10880/60000 (18%)]	Loss: 0.127302
Train Epoch: 4 [11520/60000 (19%)]	Loss: 0.195053
Train Epoch: 4 [12160/60000 (20%)]	Loss: 0.158470
Train Epoch: 4 [12800/60000 (21%)]	Loss: 0.149092
Train Epoch: 4 [13440/60000 (22%)]	Loss: 0.153858
Train Epoch: 4 [14080/60000 (23%)]	Loss: 0.162243
Train Epoch: 4 [14720/60000 (25%)]	Loss: 0.365716
Train Epoch: 4 [15360/60000 (26%)]	Loss: 0.118902
Train Epoch: 4 [16000/60000 (27%)]	Loss: 0.138496
Train Epoch: 4 [16640/60000 (28%)]	Loss: 0.067861
Train Epoch: 4 [17280/60000 (29%)]	Loss: 0.235351
Train Epoch: 4 [17920/60000 (30%)]	Loss: 0.326030
Train Epoch: 4 [18560/60000 (31%)]	Loss: 0.391054
Train Epoch: 4 [19200/60000 (32%)]	Loss: 0.257130
Train Epoch: 4 [19840/60000 (33%)]	Loss: 0.190400
Train Epoch: 4 [20480/60000 (34%)]	Loss: 0.179475
Train Epoch: 4 [21120/60000 (35%)]	Loss: 0.261148
Train Epoch: 4 [21760/60000 (36%)]	Loss: 0.229329
Train Epoch: 4 [22400/60000 (37%)]	Loss: 0.231697
Train Epoch: 4 [23040/60000 (38%)]	Loss: 0.148828
Train Epoch: 4 [23680/60000 (39%)]	Loss: 0.143521
Train Epoch: 4 [24320/60000 (41%)]	Loss: 0.177315
Train Epoch: 4 [24960/60000 (42%)]	Loss: 0.276647
Train Epoch: 4 [25600/60000 (43%)]	Loss: 0.202889
Train Epoch: 4 [26240/60000 (44%)]	Loss: 0.365983
Train Epoch: 4 [26880/60000 (45%)]	Loss: 0.288362
Train Epoch: 4 [27520/60000 (46%)]	Loss: 0.273041
Train Epoch: 4 [28160/60000 (47%)]	Loss: 0.170003
Train Epoch: 4 [28800/60000 (48%)]	Loss: 0.282453
Train Epoch: 4 [29440/60000 (49%)]	Loss: 0.210417
Train Epoch: 4 [30080/60000 (50%)]	Loss: 0.126407
Train Epoch: 4 [30720/60000 (51%)]	Loss: 0.507561
Train Epoch: 4 [31360/60000 (52%)]	Loss: 0.156095
Train Epoch: 4 [32000/60000 (53%)]	Loss: 0.437212
Train Epoch: 4 [32640/60000 (54%)]	Loss: 0.443680
Train Epoch: 4 [33280/60000 (55%)]	Loss: 0.154453
Train Epoch: 4 [33920/60000 (57%)]	Loss: 0.157013
Train Epoch: 4 [34560/60000 (58%)]	Loss: 0.224170
Train Epoch: 4 [35200/60000 (59%)]	Loss: 0.306702
Train Epoch: 4 [35840/60000 (60%)]	Loss: 0.226118
Train Epoch: 4 [36480/60000 (61%)]	Loss: 0.261733
Train Epoch: 4 [37120/60000 (62%)]	Loss: 0.147527
Train Epoch: 4 [37760/60000 (63%)]	Loss: 0.112294
Train Epoch: 4 [38400/60000 (64%)]	Loss: 0.204008
Train Epoch: 4 [39040/60000 (65%)]	Loss: 0.170398
Train Epoch: 4 [39680/60000 (66%)]	Loss: 0.171272
Train Epoch: 4 [40320/60000 (67%)]	Loss: 0.180178
Train Epoch: 4 [40960/60000 (68%)]	Loss: 0.113725
Train Epoch: 4 [41600/60000 (69%)]	Loss: 0.321093
Train Epoch: 4 [42240/60000 (70%)]	Loss: 0.242043
Train Epoch: 4 [42880/60000 (71%)]	Loss: 0.152399
Train Epoch: 4 [43520/60000 (72%)]	Loss: 0.471595
Train Epoch: 4 [44160/60000 (74%)]	Loss: 0.078991
Train Epoch: 4 [44800/60000 (75%)]	Loss: 0.420929
Train Epoch: 4 [45440/60000 (76%)]	Loss: 0.083270
Train Epoch: 4 [46080/60000 (77%)]	Loss: 0.346997
Train Epoch: 4 [46720/60000 (78%)]	Loss: 0.277096
Train Epoch: 4 [47360/60000 (79%)]	Loss: 0.256372
Train Epoch: 4 [48000/60000 (80%)]	Loss: 0.272965
Train Epoch: 4 [48640/60000 (81%)]	Loss: 0.244354
Train Epoch: 4 [49280/60000 (82%)]	Loss: 0.195954
Train Epoch: 4 [49920/60000 (83%)]	Loss: 0.430058
Train Epoch: 4 [50560/60000 (84%)]	Loss: 0.151514
Train Epoch: 4 [51200/60000 (85%)]	Loss: 0.251223
Train Epoch: 4 [51840/60000 (86%)]	Loss: 0.149516
Train Epoch: 4 [52480/60000 (87%)]	Loss: 0.305347
Train Epoch: 4 [53120/60000 (88%)]	Loss: 0.063173
Train Epoch: 4 [53760/60000 (90%)]	Loss: 0.452632
Train Epoch: 4 [54400/60000 (91%)]	Loss: 0.176115
Train Epoch: 4 [55040/60000 (92%)]	Loss: 0.142474
Train Epoch: 4 [55680/60000 (93%)]	Loss: 0.126321
Train Epoch: 4 [56320/60000 (94%)]	Loss: 0.192715
Train Epoch: 4 [56960/60000 (95%)]	Loss: 0.339319
Train Epoch: 4 [57600/60000 (96%)]	Loss: 0.193536
Train Epoch: 4 [58240/60000 (97%)]	Loss: 0.162725
Train Epoch: 4 [58880/60000 (98%)]	Loss: 0.167504
Train Epoch: 4 [59520/60000 (99%)]	Loss: 0.222682
5.010704755783081

Test set: Average loss: 0.1321, Accuracy: 9594/10000 (96%)

0.8197989463806152
Train Epoch: 5 [0/60000 (0%)]	Loss: 0.218770
Train Epoch: 5 [640/60000 (1%)]	Loss: 0.321884
Train Epoch: 5 [1280/60000 (2%)]	Loss: 0.085871
Train Epoch: 5 [1920/60000 (3%)]	Loss: 0.306070
Train Epoch: 5 [2560/60000 (4%)]	Loss: 0.105104
Train Epoch: 5 [3200/60000 (5%)]	Loss: 0.122836
Train Epoch: 5 [3840/60000 (6%)]	Loss: 0.193547
Train Epoch: 5 [4480/60000 (7%)]	Loss: 0.386773
Train Epoch: 5 [5120/60000 (9%)]	Loss: 0.307536
Train Epoch: 5 [5760/60000 (10%)]	Loss: 0.138477
Train Epoch: 5 [6400/60000 (11%)]	Loss: 0.304562
Train Epoch: 5 [7040/60000 (12%)]	Loss: 0.174616
Train Epoch: 5 [7680/60000 (13%)]	Loss: 0.163137
Train Epoch: 5 [8320/60000 (14%)]	Loss: 0.553156
Train Epoch: 5 [8960/60000 (15%)]	Loss: 0.134250
Train Epoch: 5 [9600/60000 (16%)]	Loss: 0.145946
Train Epoch: 5 [10240/60000 (17%)]	Loss: 0.102665
Train Epoch: 5 [10880/60000 (18%)]	Loss: 0.257321
Train Epoch: 5 [11520/60000 (19%)]	Loss: 0.234103
Train Epoch: 5 [12160/60000 (20%)]	Loss: 0.097639
Train Epoch: 5 [12800/60000 (21%)]	Loss: 0.192519
Train Epoch: 5 [13440/60000 (22%)]	Loss: 0.224578
Train Epoch: 5 [14080/60000 (23%)]	Loss: 0.180991
Train Epoch: 5 [14720/60000 (25%)]	Loss: 0.170950
Train Epoch: 5 [15360/60000 (26%)]	Loss: 0.212753
Train Epoch: 5 [16000/60000 (27%)]	Loss: 0.194359
Train Epoch: 5 [16640/60000 (28%)]	Loss: 0.112759
Train Epoch: 5 [17280/60000 (29%)]	Loss: 0.044613
Train Epoch: 5 [17920/60000 (30%)]	Loss: 0.314821
Train Epoch: 5 [18560/60000 (31%)]	Loss: 0.244422
Train Epoch: 5 [19200/60000 (32%)]	Loss: 0.128036
Train Epoch: 5 [19840/60000 (33%)]	Loss: 0.150402
Train Epoch: 5 [20480/60000 (34%)]	Loss: 0.159030
Train Epoch: 5 [21120/60000 (35%)]	Loss: 0.092849
Train Epoch: 5 [21760/60000 (36%)]	Loss: 0.079323
Train Epoch: 5 [22400/60000 (37%)]	Loss: 0.088928
Train Epoch: 5 [23040/60000 (38%)]	Loss: 0.098384
Train Epoch: 5 [23680/60000 (39%)]	Loss: 0.183243
Train Epoch: 5 [24320/60000 (41%)]	Loss: 0.277100
Train Epoch: 5 [24960/60000 (42%)]	Loss: 0.279960
Train Epoch: 5 [25600/60000 (43%)]	Loss: 0.179826
Train Epoch: 5 [26240/60000 (44%)]	Loss: 0.198481
Train Epoch: 5 [26880/60000 (45%)]	Loss: 0.112685
Train Epoch: 5 [27520/60000 (46%)]	Loss: 0.144981
Train Epoch: 5 [28160/60000 (47%)]	Loss: 0.225768
Train Epoch: 5 [28800/60000 (48%)]	Loss: 0.324700
Train Epoch: 5 [29440/60000 (49%)]	Loss: 0.290470
Train Epoch: 5 [30080/60000 (50%)]	Loss: 0.219255
Train Epoch: 5 [30720/60000 (51%)]	Loss: 0.123976
Train Epoch: 5 [31360/60000 (52%)]	Loss: 0.190716
Train Epoch: 5 [32000/60000 (53%)]	Loss: 0.362823
Train Epoch: 5 [32640/60000 (54%)]	Loss: 0.149834
Train Epoch: 5 [33280/60000 (55%)]	Loss: 0.209128
Train Epoch: 5 [33920/60000 (57%)]	Loss: 0.230622
Train Epoch: 5 [34560/60000 (58%)]	Loss: 0.328617
Train Epoch: 5 [35200/60000 (59%)]	Loss: 0.393418
Train Epoch: 5 [35840/60000 (60%)]	Loss: 0.308595
Train Epoch: 5 [36480/60000 (61%)]	Loss: 0.213514
Train Epoch: 5 [37120/60000 (62%)]	Loss: 0.364328
Train Epoch: 5 [37760/60000 (63%)]	Loss: 0.280135
Train Epoch: 5 [38400/60000 (64%)]	Loss: 0.101712
Train Epoch: 5 [39040/60000 (65%)]	Loss: 0.116593
Train Epoch: 5 [39680/60000 (66%)]	Loss: 0.226210
Train Epoch: 5 [40320/60000 (67%)]	Loss: 0.123446
Train Epoch: 5 [40960/60000 (68%)]	Loss: 0.145527
Train Epoch: 5 [41600/60000 (69%)]	Loss: 0.298021
Train Epoch: 5 [42240/60000 (70%)]	Loss: 0.157825
Train Epoch: 5 [42880/60000 (71%)]	Loss: 0.397800
Train Epoch: 5 [43520/60000 (72%)]	Loss: 0.105635
Train Epoch: 5 [44160/60000 (74%)]	Loss: 0.313885
Train Epoch: 5 [44800/60000 (75%)]	Loss: 0.154057
Train Epoch: 5 [45440/60000 (76%)]	Loss: 0.149108
Train Epoch: 5 [46080/60000 (77%)]	Loss: 0.233011
Train Epoch: 5 [46720/60000 (78%)]	Loss: 0.273040
Train Epoch: 5 [47360/60000 (79%)]	Loss: 0.253705
Train Epoch: 5 [48000/60000 (80%)]	Loss: 0.284199
Train Epoch: 5 [48640/60000 (81%)]	Loss: 0.172538
Train Epoch: 5 [49280/60000 (82%)]	Loss: 0.251041
Train Epoch: 5 [49920/60000 (83%)]	Loss: 0.266437
Train Epoch: 5 [50560/60000 (84%)]	Loss: 0.203386
Train Epoch: 5 [51200/60000 (85%)]	Loss: 0.248574
Train Epoch: 5 [51840/60000 (86%)]	Loss: 0.324646
Train Epoch: 5 [52480/60000 (87%)]	Loss: 0.127692
Train Epoch: 5 [53120/60000 (88%)]	Loss: 0.426977
Train Epoch: 5 [53760/60000 (90%)]	Loss: 0.227005
Train Epoch: 5 [54400/60000 (91%)]	Loss: 0.364192
Train Epoch: 5 [55040/60000 (92%)]	Loss: 0.183523
Train Epoch: 5 [55680/60000 (93%)]	Loss: 0.094870
Train Epoch: 5 [56320/60000 (94%)]	Loss: 0.148032
Train Epoch: 5 [56960/60000 (95%)]	Loss: 0.075481
Train Epoch: 5 [57600/60000 (96%)]	Loss: 0.449027
Train Epoch: 5 [58240/60000 (97%)]	Loss: 0.196415
Train Epoch: 5 [58880/60000 (98%)]	Loss: 0.133008
Train Epoch: 5 [59520/60000 (99%)]	Loss: 0.178989
5.0122716426849365

Test set: Average loss: 0.1264, Accuracy: 9606/10000 (96%)

0.82991623878479
Train Epoch: 6 [0/60000 (0%)]	Loss: 0.157900
Train Epoch: 6 [640/60000 (1%)]	Loss: 0.261039
Train Epoch: 6 [1280/60000 (2%)]	Loss: 0.226689
Train Epoch: 6 [1920/60000 (3%)]	Loss: 0.259336
Train Epoch: 6 [2560/60000 (4%)]	Loss: 0.191134
Train Epoch: 6 [3200/60000 (5%)]	Loss: 0.048686
Train Epoch: 6 [3840/60000 (6%)]	Loss: 0.358950
Train Epoch: 6 [4480/60000 (7%)]	Loss: 0.164650
Train Epoch: 6 [5120/60000 (9%)]	Loss: 0.329455
Train Epoch: 6 [5760/60000 (10%)]	Loss: 0.225693
Train Epoch: 6 [6400/60000 (11%)]	Loss: 0.189828
Train Epoch: 6 [7040/60000 (12%)]	Loss: 0.131810
Train Epoch: 6 [7680/60000 (13%)]	Loss: 0.239646
Train Epoch: 6 [8320/60000 (14%)]	Loss: 0.166514
Train Epoch: 6 [8960/60000 (15%)]	Loss: 0.215734
Train Epoch: 6 [9600/60000 (16%)]	Loss: 0.079397
Train Epoch: 6 [10240/60000 (17%)]	Loss: 0.084658
Train Epoch: 6 [10880/60000 (18%)]	Loss: 0.174879
Train Epoch: 6 [11520/60000 (19%)]	Loss: 0.239559
Train Epoch: 6 [12160/60000 (20%)]	Loss: 0.158260
Train Epoch: 6 [12800/60000 (21%)]	Loss: 0.279589
Train Epoch: 6 [13440/60000 (22%)]	Loss: 0.140640
Train Epoch: 6 [14080/60000 (23%)]	Loss: 0.409020
Train Epoch: 6 [14720/60000 (25%)]	Loss: 0.291580
Train Epoch: 6 [15360/60000 (26%)]	Loss: 0.423610
Train Epoch: 6 [16000/60000 (27%)]	Loss: 0.099558
Train Epoch: 6 [16640/60000 (28%)]	Loss: 0.527782
Train Epoch: 6 [17280/60000 (29%)]	Loss: 0.152104
Train Epoch: 6 [17920/60000 (30%)]	Loss: 0.278195
Train Epoch: 6 [18560/60000 (31%)]	Loss: 0.132998
Train Epoch: 6 [19200/60000 (32%)]	Loss: 0.143887
Train Epoch: 6 [19840/60000 (33%)]	Loss: 0.288480
Train Epoch: 6 [20480/60000 (34%)]	Loss: 0.132687
Train Epoch: 6 [21120/60000 (35%)]	Loss: 0.201442
Train Epoch: 6 [21760/60000 (36%)]	Loss: 0.176790
Train Epoch: 6 [22400/60000 (37%)]	Loss: 0.159799
Train Epoch: 6 [23040/60000 (38%)]	Loss: 0.281847
Train Epoch: 6 [23680/60000 (39%)]	Loss: 0.099344
Train Epoch: 6 [24320/60000 (41%)]	Loss: 0.163338
Train Epoch: 6 [24960/60000 (42%)]	Loss: 0.090015
Train Epoch: 6 [25600/60000 (43%)]	Loss: 0.142054
Train Epoch: 6 [26240/60000 (44%)]	Loss: 0.486935
Train Epoch: 6 [26880/60000 (45%)]	Loss: 0.283781
Train Epoch: 6 [27520/60000 (46%)]	Loss: 0.286211
Train Epoch: 6 [28160/60000 (47%)]	Loss: 0.194394
Train Epoch: 6 [28800/60000 (48%)]	Loss: 0.142119
Train Epoch: 6 [29440/60000 (49%)]	Loss: 0.274557
Train Epoch: 6 [30080/60000 (50%)]	Loss: 0.128845
Train Epoch: 6 [30720/60000 (51%)]	Loss: 0.143225
Train Epoch: 6 [31360/60000 (52%)]	Loss: 0.212885
Train Epoch: 6 [32000/60000 (53%)]	Loss: 0.107517
Train Epoch: 6 [32640/60000 (54%)]	Loss: 0.165889
Train Epoch: 6 [33280/60000 (55%)]	Loss: 0.104141
Train Epoch: 6 [33920/60000 (57%)]	Loss: 0.147633
Train Epoch: 6 [34560/60000 (58%)]	Loss: 0.120574
Train Epoch: 6 [35200/60000 (59%)]	Loss: 0.228751
Train Epoch: 6 [35840/60000 (60%)]	Loss: 0.156604
Train Epoch: 6 [36480/60000 (61%)]	Loss: 0.200512
Train Epoch: 6 [37120/60000 (62%)]	Loss: 0.145052
Train Epoch: 6 [37760/60000 (63%)]	Loss: 0.293483
Train Epoch: 6 [38400/60000 (64%)]	Loss: 0.232607
Train Epoch: 6 [39040/60000 (65%)]	Loss: 0.151517
Train Epoch: 6 [39680/60000 (66%)]	Loss: 0.156385
Train Epoch: 6 [40320/60000 (67%)]	Loss: 0.287484
Train Epoch: 6 [40960/60000 (68%)]	Loss: 0.164073
Train Epoch: 6 [41600/60000 (69%)]	Loss: 0.208440
Train Epoch: 6 [42240/60000 (70%)]	Loss: 0.179300
Train Epoch: 6 [42880/60000 (71%)]	Loss: 0.333505
Train Epoch: 6 [43520/60000 (72%)]	Loss: 0.367838
Train Epoch: 6 [44160/60000 (74%)]	Loss: 0.217922
Train Epoch: 6 [44800/60000 (75%)]	Loss: 0.225614
Train Epoch: 6 [45440/60000 (76%)]	Loss: 0.166875
Train Epoch: 6 [46080/60000 (77%)]	Loss: 0.070153
Train Epoch: 6 [46720/60000 (78%)]	Loss: 0.258605
Train Epoch: 6 [47360/60000 (79%)]	Loss: 0.196327
Train Epoch: 6 [48000/60000 (80%)]	Loss: 0.211018
Train Epoch: 6 [48640/60000 (81%)]	Loss: 0.281584
Train Epoch: 6 [49280/60000 (82%)]	Loss: 0.203289
Train Epoch: 6 [49920/60000 (83%)]	Loss: 0.231557
Train Epoch: 6 [50560/60000 (84%)]	Loss: 0.176735
Train Epoch: 6 [51200/60000 (85%)]	Loss: 0.204841
Train Epoch: 6 [51840/60000 (86%)]	Loss: 0.130290
Train Epoch: 6 [52480/60000 (87%)]	Loss: 0.206295
Train Epoch: 6 [53120/60000 (88%)]	Loss: 0.147977
Train Epoch: 6 [53760/60000 (90%)]	Loss: 0.182272
Train Epoch: 6 [54400/60000 (91%)]	Loss: 0.072549
Train Epoch: 6 [55040/60000 (92%)]	Loss: 0.172794
Train Epoch: 6 [55680/60000 (93%)]	Loss: 0.174837
Train Epoch: 6 [56320/60000 (94%)]	Loss: 0.238110
Train Epoch: 6 [56960/60000 (95%)]	Loss: 0.117292
Train Epoch: 6 [57600/60000 (96%)]	Loss: 0.174685
Train Epoch: 6 [58240/60000 (97%)]	Loss: 0.179290
Train Epoch: 6 [58880/60000 (98%)]	Loss: 0.451040
Train Epoch: 6 [59520/60000 (99%)]	Loss: 0.357640
5.115934133529663

Test set: Average loss: 0.1218, Accuracy: 9636/10000 (96%)

0.8394474983215332
Train Epoch: 7 [0/60000 (0%)]	Loss: 0.406009
Train Epoch: 7 [640/60000 (1%)]	Loss: 0.127516
Train Epoch: 7 [1280/60000 (2%)]	Loss: 0.132581
Train Epoch: 7 [1920/60000 (3%)]	Loss: 0.203656
Train Epoch: 7 [2560/60000 (4%)]	Loss: 0.290576
Train Epoch: 7 [3200/60000 (5%)]	Loss: 0.118650
Train Epoch: 7 [3840/60000 (6%)]	Loss: 0.086739
Train Epoch: 7 [4480/60000 (7%)]	Loss: 0.180994
Train Epoch: 7 [5120/60000 (9%)]	Loss: 0.097098
Train Epoch: 7 [5760/60000 (10%)]	Loss: 0.176977
Train Epoch: 7 [6400/60000 (11%)]	Loss: 0.126469
Train Epoch: 7 [7040/60000 (12%)]	Loss: 0.246757
Train Epoch: 7 [7680/60000 (13%)]	Loss: 0.308421
Train Epoch: 7 [8320/60000 (14%)]	Loss: 0.190963
Train Epoch: 7 [8960/60000 (15%)]	Loss: 0.065279
Train Epoch: 7 [9600/60000 (16%)]	Loss: 0.210888
Train Epoch: 7 [10240/60000 (17%)]	Loss: 0.143225
Train Epoch: 7 [10880/60000 (18%)]	Loss: 0.072721
Train Epoch: 7 [11520/60000 (19%)]	Loss: 0.236471
Train Epoch: 7 [12160/60000 (20%)]	Loss: 0.239432
Train Epoch: 7 [12800/60000 (21%)]	Loss: 0.191551
Train Epoch: 7 [13440/60000 (22%)]	Loss: 0.299329
Train Epoch: 7 [14080/60000 (23%)]	Loss: 0.278907
Train Epoch: 7 [14720/60000 (25%)]	Loss: 0.152122
Train Epoch: 7 [15360/60000 (26%)]	Loss: 0.219122
Train Epoch: 7 [16000/60000 (27%)]	Loss: 0.112197
Train Epoch: 7 [16640/60000 (28%)]	Loss: 0.176340
Train Epoch: 7 [17280/60000 (29%)]	Loss: 0.186654
Train Epoch: 7 [17920/60000 (30%)]	Loss: 0.051228
Train Epoch: 7 [18560/60000 (31%)]	Loss: 0.199643
Train Epoch: 7 [19200/60000 (32%)]	Loss: 0.166498
Train Epoch: 7 [19840/60000 (33%)]	Loss: 0.175478
Train Epoch: 7 [20480/60000 (34%)]	Loss: 0.099131
Train Epoch: 7 [21120/60000 (35%)]	Loss: 0.057226
Train Epoch: 7 [21760/60000 (36%)]	Loss: 0.116617
Train Epoch: 7 [22400/60000 (37%)]	Loss: 0.084077
Train Epoch: 7 [23040/60000 (38%)]	Loss: 0.127874
Train Epoch: 7 [23680/60000 (39%)]	Loss: 0.096379
Train Epoch: 7 [24320/60000 (41%)]	Loss: 0.078254
Train Epoch: 7 [24960/60000 (42%)]	Loss: 0.206018
Train Epoch: 7 [25600/60000 (43%)]	Loss: 0.188399
Train Epoch: 7 [26240/60000 (44%)]	Loss: 0.140323
Train Epoch: 7 [26880/60000 (45%)]	Loss: 0.058071
Train Epoch: 7 [27520/60000 (46%)]	Loss: 0.225451
Train Epoch: 7 [28160/60000 (47%)]	Loss: 0.160455
Train Epoch: 7 [28800/60000 (48%)]	Loss: 0.242882
Train Epoch: 7 [29440/60000 (49%)]	Loss: 0.188710
Train Epoch: 7 [30080/60000 (50%)]	Loss: 0.154615
Train Epoch: 7 [30720/60000 (51%)]	Loss: 0.070796
Train Epoch: 7 [31360/60000 (52%)]	Loss: 0.104982
Train Epoch: 7 [32000/60000 (53%)]	Loss: 0.293318
Train Epoch: 7 [32640/60000 (54%)]	Loss: 0.180081
Train Epoch: 7 [33280/60000 (55%)]	Loss: 0.091249
Train Epoch: 7 [33920/60000 (57%)]	Loss: 0.367537
Train Epoch: 7 [34560/60000 (58%)]	Loss: 0.125172
Train Epoch: 7 [35200/60000 (59%)]	Loss: 0.247331
Train Epoch: 7 [35840/60000 (60%)]	Loss: 0.076803
Train Epoch: 7 [36480/60000 (61%)]	Loss: 0.206890
Train Epoch: 7 [37120/60000 (62%)]	Loss: 0.216906
Train Epoch: 7 [37760/60000 (63%)]	Loss: 0.629371
Train Epoch: 7 [38400/60000 (64%)]	Loss: 0.159023
Train Epoch: 7 [39040/60000 (65%)]	Loss: 0.107199
Train Epoch: 7 [39680/60000 (66%)]	Loss: 0.090032
Train Epoch: 7 [40320/60000 (67%)]	Loss: 0.306720
Train Epoch: 7 [40960/60000 (68%)]	Loss: 0.161268
Train Epoch: 7 [41600/60000 (69%)]	Loss: 0.332791
Train Epoch: 7 [42240/60000 (70%)]	Loss: 0.396951
Train Epoch: 7 [42880/60000 (71%)]	Loss: 0.298822
Train Epoch: 7 [43520/60000 (72%)]	Loss: 0.281486
Train Epoch: 7 [44160/60000 (74%)]	Loss: 0.421084
Train Epoch: 7 [44800/60000 (75%)]	Loss: 0.140153
Train Epoch: 7 [45440/60000 (76%)]	Loss: 0.266168
Train Epoch: 7 [46080/60000 (77%)]	Loss: 0.080820
Train Epoch: 7 [46720/60000 (78%)]	Loss: 0.171793
Train Epoch: 7 [47360/60000 (79%)]	Loss: 0.190240
Train Epoch: 7 [48000/60000 (80%)]	Loss: 0.064406
Train Epoch: 7 [48640/60000 (81%)]	Loss: 0.312974
Train Epoch: 7 [49280/60000 (82%)]	Loss: 0.159575
Train Epoch: 7 [49920/60000 (83%)]	Loss: 0.116913
Train Epoch: 7 [50560/60000 (84%)]	Loss: 0.189608
Train Epoch: 7 [51200/60000 (85%)]	Loss: 0.119657
Train Epoch: 7 [51840/60000 (86%)]	Loss: 0.124046
Train Epoch: 7 [52480/60000 (87%)]	Loss: 0.320956
Train Epoch: 7 [53120/60000 (88%)]	Loss: 0.157127
Train Epoch: 7 [53760/60000 (90%)]	Loss: 0.244633
Train Epoch: 7 [54400/60000 (91%)]	Loss: 0.144812
Train Epoch: 7 [55040/60000 (92%)]	Loss: 0.383512
Train Epoch: 7 [55680/60000 (93%)]	Loss: 0.125802
Train Epoch: 7 [56320/60000 (94%)]	Loss: 0.278835
Train Epoch: 7 [56960/60000 (95%)]	Loss: 0.112665
Train Epoch: 7 [57600/60000 (96%)]	Loss: 0.322797
Train Epoch: 7 [58240/60000 (97%)]	Loss: 0.434341
Train Epoch: 7 [58880/60000 (98%)]	Loss: 0.423577
