Start profiling...
multiconv2d_handin_cpp.py:26: UserWarning: torch.range is deprecated and will be removed in a future release because its behavior is inconsistent with Python's range builtin. Instead, use torch.arange, which produces values in [start, end).
  channel0_y=torch.range(y_min,y_max).cuda(0)
multiconv2d_handin_cpp.py:28: UserWarning: torch.range is deprecated and will be removed in a future release because its behavior is inconsistent with Python's range builtin. Instead, use torch.arange, which produces values in [start, end).
  channel0_x=torch.range(x_min,x_max).cuda(0)
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                             Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Train Epoch: 3 [51200/60000 (85%)]	Loss: 0.323360
Train Epoch: 3 [51840/60000 (86%)]	Loss: 0.207292
Train Epoch: 3 [52480/60000 (87%)]	Loss: 0.143117
Train Epoch: 3 [53120/60000 (88%)]	Loss: 0.308606
Train Epoch: 3 [53760/60000 (90%)]	Loss: 0.178954
Train Epoch: 3 [54400/60000 (91%)]	Loss: 0.132062
Train Epoch: 3 [55040/60000 (92%)]	Loss: 0.095097
Train Epoch: 3 [55680/60000 (93%)]	Loss: 0.100225
Train Epoch: 3 [56320/60000 (94%)]	Loss: 0.252568
Train Epoch: 3 [56960/60000 (95%)]	Loss: 0.245464
Train Epoch: 3 [57600/60000 (96%)]	Loss: 0.093283
Train Epoch: 3 [58240/60000 (97%)]	Loss: 0.263487
Train Epoch: 3 [58880/60000 (98%)]	Loss: 0.375969
Train Epoch: 3 [59520/60000 (99%)]	Loss: 0.273083
7.907297611236572

Test set: Average loss: 0.1377, Accuracy: 9579/10000 (96%)

1.1041285991668701
Train Epoch: 4 [0/60000 (0%)]	Loss: 0.371719
Train Epoch: 4 [640/60000 (1%)]	Loss: 0.562130
Train Epoch: 4 [1280/60000 (2%)]	Loss: 0.130693
Train Epoch: 4 [1920/60000 (3%)]	Loss: 0.097285
Train Epoch: 4 [2560/60000 (4%)]	Loss: 0.189738
Train Epoch: 4 [3200/60000 (5%)]	Loss: 0.375472
Train Epoch: 4 [3840/60000 (6%)]	Loss: 0.274626
Train Epoch: 4 [4480/60000 (7%)]	Loss: 0.228791
Train Epoch: 4 [5120/60000 (9%)]	Loss: 0.461219
Train Epoch: 4 [5760/60000 (10%)]	Loss: 0.248872
Train Epoch: 4 [6400/60000 (11%)]	Loss: 0.122895
Train Epoch: 4 [7040/60000 (12%)]	Loss: 0.110716
Train Epoch: 4 [7680/60000 (13%)]	Loss: 0.198272
Train Epoch: 4 [8320/60000 (14%)]	Loss: 0.369556
Train Epoch: 4 [8960/60000 (15%)]	Loss: 0.255252
Train Epoch: 4 [9600/60000 (16%)]	Loss: 0.231775
Train Epoch: 4 [10240/60000 (17%)]	Loss: 0.327377
Train Epoch: 4 [10880/60000 (18%)]	Loss: 0.111725
Train Epoch: 4 [11520/60000 (19%)]	Loss: 0.212164
Train Epoch: 4 [12160/60000 (20%)]	Loss: 0.150364
Train Epoch: 4 [12800/60000 (21%)]	Loss: 0.199579
Train Epoch: 4 [13440/60000 (22%)]	Loss: 0.152539
Train Epoch: 4 [14080/60000 (23%)]	Loss: 0.167302
Train Epoch: 4 [14720/60000 (25%)]	Loss: 0.348874
Train Epoch: 4 [15360/60000 (26%)]	Loss: 0.138190
Train Epoch: 4 [16000/60000 (27%)]	Loss: 0.145367
Train Epoch: 4 [16640/60000 (28%)]	Loss: 0.079985
Train Epoch: 4 [17280/60000 (29%)]	Loss: 0.236042
Train Epoch: 4 [17920/60000 (30%)]	Loss: 0.294352
Train Epoch: 4 [18560/60000 (31%)]	Loss: 0.373321
Train Epoch: 4 [19200/60000 (32%)]	Loss: 0.281499
Train Epoch: 4 [19840/60000 (33%)]	Loss: 0.195780
Train Epoch: 4 [20480/60000 (34%)]	Loss: 0.180530
Train Epoch: 4 [21120/60000 (35%)]	Loss: 0.279251
Train Epoch: 4 [21760/60000 (36%)]	Loss: 0.268585
Train Epoch: 4 [22400/60000 (37%)]	Loss: 0.235878
Train Epoch: 4 [23040/60000 (38%)]	Loss: 0.149721
Train Epoch: 4 [23680/60000 (39%)]	Loss: 0.148338
Train Epoch: 4 [24320/60000 (41%)]	Loss: 0.176351
Train Epoch: 4 [24960/60000 (42%)]	Loss: 0.275565
Train Epoch: 4 [25600/60000 (43%)]	Loss: 0.205175
Train Epoch: 4 [26240/60000 (44%)]	Loss: 0.364571
Train Epoch: 4 [26880/60000 (45%)]	Loss: 0.301946
Train Epoch: 4 [27520/60000 (46%)]	Loss: 0.275197
Train Epoch: 4 [28160/60000 (47%)]	Loss: 0.153397
Train Epoch: 4 [28800/60000 (48%)]	Loss: 0.292899
Train Epoch: 4 [29440/60000 (49%)]	Loss: 0.232235
Train Epoch: 4 [30080/60000 (50%)]	Loss: 0.178588
Train Epoch: 4 [30720/60000 (51%)]	Loss: 0.478879
Train Epoch: 4 [31360/60000 (52%)]	Loss: 0.136763
Train Epoch: 4 [32000/60000 (53%)]	Loss: 0.454868
Train Epoch: 4 [32640/60000 (54%)]	Loss: 0.421070
Train Epoch: 4 [33280/60000 (55%)]	Loss: 0.144174
Train Epoch: 4 [33920/60000 (57%)]	Loss: 0.152243
Train Epoch: 4 [34560/60000 (58%)]	Loss: 0.213036
Train Epoch: 4 [35200/60000 (59%)]	Loss: 0.279757
Train Epoch: 4 [35840/60000 (60%)]	Loss: 0.212665
Train Epoch: 4 [36480/60000 (61%)]	Loss: 0.309327
Train Epoch: 4 [37120/60000 (62%)]	Loss: 0.174386
Train Epoch: 4 [37760/60000 (63%)]	Loss: 0.106653
Train Epoch: 4 [38400/60000 (64%)]	Loss: 0.198454
Train Epoch: 4 [39040/60000 (65%)]	Loss: 0.211214
Train Epoch: 4 [39680/60000 (66%)]	Loss: 0.177611
Train Epoch: 4 [40320/60000 (67%)]	Loss: 0.146560
Train Epoch: 4 [40960/60000 (68%)]	Loss: 0.112389
Train Epoch: 4 [41600/60000 (69%)]	Loss: 0.308749
Train Epoch: 4 [42240/60000 (70%)]	Loss: 0.253054
Train Epoch: 4 [42880/60000 (71%)]	Loss: 0.140224
Train Epoch: 4 [43520/60000 (72%)]	Loss: 0.499532
Train Epoch: 4 [44160/60000 (74%)]	Loss: 0.074727
Train Epoch: 4 [44800/60000 (75%)]	Loss: 0.406464
Train Epoch: 4 [45440/60000 (76%)]	Loss: 0.095140
Train Epoch: 4 [46080/60000 (77%)]	Loss: 0.365395
Train Epoch: 4 [46720/60000 (78%)]	Loss: 0.282222
Train Epoch: 4 [47360/60000 (79%)]	Loss: 0.241839
Train Epoch: 4 [48000/60000 (80%)]	Loss: 0.286923
Train Epoch: 4 [48640/60000 (81%)]	Loss: 0.198310
Train Epoch: 4 [49280/60000 (82%)]	Loss: 0.189887
Train Epoch: 4 [49920/60000 (83%)]	Loss: 0.443261
Train Epoch: 4 [50560/60000 (84%)]	Loss: 0.133229
Train Epoch: 4 [51200/60000 (85%)]	Loss: 0.265611
Train Epoch: 4 [51840/60000 (86%)]	Loss: 0.184122
Train Epoch: 4 [52480/60000 (87%)]	Loss: 0.320246
Train Epoch: 4 [53120/60000 (88%)]	Loss: 0.056769
Train Epoch: 4 [53760/60000 (90%)]	Loss: 0.476983
Train Epoch: 4 [54400/60000 (91%)]	Loss: 0.200013
Train Epoch: 4 [55040/60000 (92%)]	Loss: 0.173621
Train Epoch: 4 [55680/60000 (93%)]	Loss: 0.156979
Train Epoch: 4 [56320/60000 (94%)]	Loss: 0.169918
Train Epoch: 4 [56960/60000 (95%)]	Loss: 0.298478
Train Epoch: 4 [57600/60000 (96%)]	Loss: 0.202526
Train Epoch: 4 [58240/60000 (97%)]	Loss: 0.186527
Train Epoch: 4 [58880/60000 (98%)]	Loss: 0.181559
Train Epoch: 4 [59520/60000 (99%)]	Loss: 0.242129
8.349314212799072

Test set: Average loss: 0.1312, Accuracy: 9589/10000 (96%)

1.089888334274292
Train Epoch: 5 [0/60000 (0%)]	Loss: 0.220036
Train Epoch: 5 [640/60000 (1%)]	Loss: 0.340742
Train Epoch: 5 [1280/60000 (2%)]	Loss: 0.083986
Train Epoch: 5 [1920/60000 (3%)]	Loss: 0.295344
Train Epoch: 5 [2560/60000 (4%)]	Loss: 0.101366
Train Epoch: 5 [3200/60000 (5%)]	Loss: 0.124799
Train Epoch: 5 [3840/60000 (6%)]	Loss: 0.189924
Train Epoch: 5 [4480/60000 (7%)]	Loss: 0.392360
Train Epoch: 5 [5120/60000 (9%)]	Loss: 0.311541
Train Epoch: 5 [5760/60000 (10%)]	Loss: 0.148028
Train Epoch: 5 [6400/60000 (11%)]	Loss: 0.287556
Train Epoch: 5 [7040/60000 (12%)]	Loss: 0.153623
Train Epoch: 5 [7680/60000 (13%)]	Loss: 0.201808
Train Epoch: 5 [8320/60000 (14%)]	Loss: 0.577332
Train Epoch: 5 [8960/60000 (15%)]	Loss: 0.117458
Train Epoch: 5 [9600/60000 (16%)]	Loss: 0.157785
Train Epoch: 5 [10240/60000 (17%)]	Loss: 0.129716
Train Epoch: 5 [10880/60000 (18%)]	Loss: 0.206191
Train Epoch: 5 [11520/60000 (19%)]	Loss: 0.229656
Train Epoch: 5 [12160/60000 (20%)]	Loss: 0.096754
Train Epoch: 5 [12800/60000 (21%)]	Loss: 0.170336
Train Epoch: 5 [13440/60000 (22%)]	Loss: 0.218973
Train Epoch: 5 [14080/60000 (23%)]	Loss: 0.145549
Train Epoch: 5 [14720/60000 (25%)]	Loss: 0.151144
Train Epoch: 5 [15360/60000 (26%)]	Loss: 0.252317
Train Epoch: 5 [16000/60000 (27%)]	Loss: 0.140376
Train Epoch: 5 [16640/60000 (28%)]	Loss: 0.111529
Train Epoch: 5 [17280/60000 (29%)]	Loss: 0.054499
Train Epoch: 5 [17920/60000 (30%)]	Loss: 0.313631
Train Epoch: 5 [18560/60000 (31%)]	Loss: 0.259374
Train Epoch: 5 [19200/60000 (32%)]	Loss: 0.145561
Train Epoch: 5 [19840/60000 (33%)]	Loss: 0.152087
Train Epoch: 5 [20480/60000 (34%)]	Loss: 0.191863
Train Epoch: 5 [21120/60000 (35%)]	Loss: 0.105947
Train Epoch: 5 [21760/60000 (36%)]	Loss: 0.094354
Train Epoch: 5 [22400/60000 (37%)]	Loss: 0.095549
Train Epoch: 5 [23040/60000 (38%)]	Loss: 0.105431
Train Epoch: 5 [23680/60000 (39%)]	Loss: 0.192890
Train Epoch: 5 [24320/60000 (41%)]	Loss: 0.259453
Train Epoch: 5 [24960/60000 (42%)]	Loss: 0.285403
Train Epoch: 5 [25600/60000 (43%)]	Loss: 0.172287
Train Epoch: 5 [26240/60000 (44%)]	Loss: 0.177432
Train Epoch: 5 [26880/60000 (45%)]	Loss: 0.116400
Train Epoch: 5 [27520/60000 (46%)]	Loss: 0.174303
Train Epoch: 5 [28160/60000 (47%)]	Loss: 0.230592
Train Epoch: 5 [28800/60000 (48%)]	Loss: 0.324290
Train Epoch: 5 [29440/60000 (49%)]	Loss: 0.325480
Train Epoch: 5 [30080/60000 (50%)]	Loss: 0.185987
Train Epoch: 5 [30720/60000 (51%)]	Loss: 0.119269
Train Epoch: 5 [31360/60000 (52%)]	Loss: 0.202780
Train Epoch: 5 [32000/60000 (53%)]	Loss: 0.385009
Train Epoch: 5 [32640/60000 (54%)]	Loss: 0.136514
Train Epoch: 5 [33280/60000 (55%)]	Loss: 0.216483
Train Epoch: 5 [33920/60000 (57%)]	Loss: 0.197745
Train Epoch: 5 [34560/60000 (58%)]	Loss: 0.339619
Train Epoch: 5 [35200/60000 (59%)]	Loss: 0.400027
Train Epoch: 5 [35840/60000 (60%)]	Loss: 0.281862
Train Epoch: 5 [36480/60000 (61%)]	Loss: 0.190309
Train Epoch: 5 [37120/60000 (62%)]	Loss: 0.342890
Train Epoch: 5 [37760/60000 (63%)]	Loss: 0.259340
Train Epoch: 5 [38400/60000 (64%)]	Loss: 0.101829
Train Epoch: 5 [39040/60000 (65%)]	Loss: 0.146638
Train Epoch: 5 [39680/60000 (66%)]	Loss: 0.208136
Train Epoch: 5 [40320/60000 (67%)]	Loss: 0.145374
Train Epoch: 5 [40960/60000 (68%)]	Loss: 0.133505
Train Epoch: 5 [41600/60000 (69%)]	Loss: 0.246703
Train Epoch: 5 [42240/60000 (70%)]	Loss: 0.174294
Train Epoch: 5 [42880/60000 (71%)]	Loss: 0.410714
Train Epoch: 5 [43520/60000 (72%)]	Loss: 0.096698
Train Epoch: 5 [44160/60000 (74%)]	Loss: 0.288386
Train Epoch: 5 [44800/60000 (75%)]	Loss: 0.166827
Train Epoch: 5 [45440/60000 (76%)]	Loss: 0.170206
Train Epoch: 5 [46080/60000 (77%)]	Loss: 0.235086
Train Epoch: 5 [46720/60000 (78%)]	Loss: 0.247858
Train Epoch: 5 [47360/60000 (79%)]	Loss: 0.254505
Train Epoch: 5 [48000/60000 (80%)]	Loss: 0.276141
Train Epoch: 5 [48640/60000 (81%)]	Loss: 0.170209
Train Epoch: 5 [49280/60000 (82%)]	Loss: 0.238863
Train Epoch: 5 [49920/60000 (83%)]	Loss: 0.259268
Train Epoch: 5 [50560/60000 (84%)]	Loss: 0.184183
Train Epoch: 5 [51200/60000 (85%)]	Loss: 0.239746
Train Epoch: 5 [51840/60000 (86%)]	Loss: 0.306012
Train Epoch: 5 [52480/60000 (87%)]	Loss: 0.134048
Train Epoch: 5 [53120/60000 (88%)]	Loss: 0.434490
Train Epoch: 5 [53760/60000 (90%)]	Loss: 0.258906
Train Epoch: 5 [54400/60000 (91%)]	Loss: 0.344107
Train Epoch: 5 [55040/60000 (92%)]	Loss: 0.179525
Train Epoch: 5 [55680/60000 (93%)]	Loss: 0.101610
Train Epoch: 5 [56320/60000 (94%)]	Loss: 0.135983
Train Epoch: 5 [56960/60000 (95%)]	Loss: 0.079858
Train Epoch: 5 [57600/60000 (96%)]	Loss: 0.448196
Train Epoch: 5 [58240/60000 (97%)]	Loss: 0.210497
Train Epoch: 5 [58880/60000 (98%)]	Loss: 0.148997
Train Epoch: 5 [59520/60000 (99%)]	Loss: 0.179239
8.025147438049316

Test set: Average loss: 0.1253, Accuracy: 9618/10000 (96%)

1.0347883701324463
Train Epoch: 6 [0/60000 (0%)]	Loss: 0.157552
Train Epoch: 6 [640/60000 (1%)]	Loss: 0.240563
Train Epoch: 6 [1280/60000 (2%)]	Loss: 0.219332
Train Epoch: 6 [1920/60000 (3%)]	Loss: 0.243930
Train Epoch: 6 [2560/60000 (4%)]	Loss: 0.196224
Train Epoch: 6 [3200/60000 (5%)]	Loss: 0.073669
Train Epoch: 6 [3840/60000 (6%)]	Loss: 0.358710
Train Epoch: 6 [4480/60000 (7%)]	Loss: 0.148405
Train Epoch: 6 [5120/60000 (9%)]	Loss: 0.331006
Train Epoch: 6 [5760/60000 (10%)]	Loss: 0.247815
Train Epoch: 6 [6400/60000 (11%)]	Loss: 0.170307
Train Epoch: 6 [7040/60000 (12%)]	Loss: 0.110022
Train Epoch: 6 [7680/60000 (13%)]	Loss: 0.202932
Train Epoch: 6 [8320/60000 (14%)]	Loss: 0.154066
Train Epoch: 6 [8960/60000 (15%)]	Loss: 0.203639
Train Epoch: 6 [9600/60000 (16%)]	Loss: 0.080412
Train Epoch: 6 [10240/60000 (17%)]	Loss: 0.093548
Train Epoch: 6 [10880/60000 (18%)]	Loss: 0.206590
Train Epoch: 6 [11520/60000 (19%)]	Loss: 0.252939
Train Epoch: 6 [12160/60000 (20%)]	Loss: 0.161004
Train Epoch: 6 [12800/60000 (21%)]	Loss: 0.275361
Train Epoch: 6 [13440/60000 (22%)]	Loss: 0.133821
Train Epoch: 6 [14080/60000 (23%)]	Loss: 0.415078
Train Epoch: 6 [14720/60000 (25%)]	Loss: 0.300344
Train Epoch: 6 [15360/60000 (26%)]	Loss: 0.357374
Train Epoch: 6 [16000/60000 (27%)]	Loss: 0.112367
Train Epoch: 6 [16640/60000 (28%)]	Loss: 0.559453
Train Epoch: 6 [17280/60000 (29%)]	Loss: 0.148500
Train Epoch: 6 [17920/60000 (30%)]	Loss: 0.277293
Train Epoch: 6 [18560/60000 (31%)]	Loss: 0.125451
Train Epoch: 6 [19200/60000 (32%)]	Loss: 0.132034
Train Epoch: 6 [19840/60000 (33%)]	Loss: 0.292735
Train Epoch: 6 [20480/60000 (34%)]	Loss: 0.143614
Train Epoch: 6 [21120/60000 (35%)]	Loss: 0.219465
Train Epoch: 6 [21760/60000 (36%)]	Loss: 0.168261
Train Epoch: 6 [22400/60000 (37%)]	Loss: 0.142381
Train Epoch: 6 [23040/60000 (38%)]	Loss: 0.290482
Train Epoch: 6 [23680/60000 (39%)]	Loss: 0.091305
Train Epoch: 6 [24320/60000 (41%)]	Loss: 0.180996
Train Epoch: 6 [24960/60000 (42%)]	Loss: 0.094869
Train Epoch: 6 [25600/60000 (43%)]	Loss: 0.137296
Train Epoch: 6 [26240/60000 (44%)]	Loss: 0.468629
Train Epoch: 6 [26880/60000 (45%)]	Loss: 0.302097
Train Epoch: 6 [27520/60000 (46%)]	Loss: 0.299324
Train Epoch: 6 [28160/60000 (47%)]	Loss: 0.187233
Train Epoch: 6 [28800/60000 (48%)]	Loss: 0.130191
Train Epoch: 6 [29440/60000 (49%)]	Loss: 0.266395
Train Epoch: 6 [30080/60000 (50%)]	Loss: 0.129086
Train Epoch: 6 [30720/60000 (51%)]	Loss: 0.147956
Train Epoch: 6 [31360/60000 (52%)]	Loss: 0.204057
Train Epoch: 6 [32000/60000 (53%)]	Loss: 0.105895
Train Epoch: 6 [32640/60000 (54%)]	Loss: 0.156466
Train Epoch: 6 [33280/60000 (55%)]	Loss: 0.107128
Train Epoch: 6 [33920/60000 (57%)]	Loss: 0.132441
Train Epoch: 6 [34560/60000 (58%)]	Loss: 0.120152
Train Epoch: 6 [35200/60000 (59%)]	Loss: 0.229457
Train Epoch: 6 [35840/60000 (60%)]	Loss: 0.174988
Train Epoch: 6 [36480/60000 (61%)]	Loss: 0.206166
Train Epoch: 6 [37120/60000 (62%)]	Loss: 0.138602
Train Epoch: 6 [37760/60000 (63%)]	Loss: 0.258866
Train Epoch: 6 [38400/60000 (64%)]	Loss: 0.257762
Train Epoch: 6 [39040/60000 (65%)]	Loss: 0.140593
Train Epoch: 6 [39680/60000 (66%)]	Loss: 0.153134
Train Epoch: 6 [40320/60000 (67%)]	Loss: 0.318037
Train Epoch: 6 [40960/60000 (68%)]	Loss: 0.167696
Train Epoch: 6 [41600/60000 (69%)]	Loss: 0.195182
Train Epoch: 6 [42240/60000 (70%)]	Loss: 0.161074
Train Epoch: 6 [42880/60000 (71%)]	Loss: 0.378501
Train Epoch: 6 [43520/60000 (72%)]	Loss: 0.368748
Train Epoch: 6 [44160/60000 (74%)]	Loss: 0.174075
Train Epoch: 6 [44800/60000 (75%)]	Loss: 0.230806
Train Epoch: 6 [45440/60000 (76%)]	Loss: 0.166485
Train Epoch: 6 [46080/60000 (77%)]	Loss: 0.092902
Train Epoch: 6 [46720/60000 (78%)]	Loss: 0.269513
Train Epoch: 6 [47360/60000 (79%)]	Loss: 0.186360
Train Epoch: 6 [48000/60000 (80%)]	Loss: 0.210685
Train Epoch: 6 [48640/60000 (81%)]	Loss: 0.286247
Train Epoch: 6 [49280/60000 (82%)]	Loss: 0.237326
Train Epoch: 6 [49920/60000 (83%)]	Loss: 0.233921
Train Epoch: 6 [50560/60000 (84%)]	Loss: 0.205531
Train Epoch: 6 [51200/60000 (85%)]	Loss: 0.206006
Train Epoch: 6 [51840/60000 (86%)]	Loss: 0.142207
Train Epoch: 6 [52480/60000 (87%)]	Loss: 0.147386
Train Epoch: 6 [53120/60000 (88%)]	Loss: 0.147317
Train Epoch: 6 [53760/60000 (90%)]	Loss: 0.189215
Train Epoch: 6 [54400/60000 (91%)]	Loss: 0.071568
Train Epoch: 6 [55040/60000 (92%)]	Loss: 0.168751
Train Epoch: 6 [55680/60000 (93%)]	Loss: 0.158780
Train Epoch: 6 [56320/60000 (94%)]	Loss: 0.269801
Train Epoch: 6 [56960/60000 (95%)]	Loss: 0.109019
Train Epoch: 6 [57600/60000 (96%)]	Loss: 0.172281
Train Epoch: 6 [58240/60000 (97%)]	Loss: 0.154032
Train Epoch: 6 [58880/60000 (98%)]	Loss: 0.398286
Train Epoch: 6 [59520/60000 (99%)]	Loss: 0.378455
7.840334892272949

Test set: Average loss: 0.1198, Accuracy: 9634/10000 (96%)

1.042435646057129
Train Epoch: 7 [0/60000 (0%)]	Loss: 0.387772
Train Epoch: 7 [640/60000 (1%)]	Loss: 0.123139
Train Epoch: 7 [1280/60000 (2%)]	Loss: 0.139654
Train Epoch: 7 [1920/60000 (3%)]	Loss: 0.206904
Train Epoch: 7 [2560/60000 (4%)]	Loss: 0.285834
Train Epoch: 7 [3200/60000 (5%)]	Loss: 0.122354
Train Epoch: 7 [3840/60000 (6%)]	Loss: 0.089204
Train Epoch: 7 [4480/60000 (7%)]	Loss: 0.152628
Train Epoch: 7 [5120/60000 (9%)]	Loss: 0.092580
Train Epoch: 7 [5760/60000 (10%)]	Loss: 0.167511
Train Epoch: 7 [6400/60000 (11%)]	Loss: 0.112361
Train Epoch: 7 [7040/60000 (12%)]	Loss: 0.265757
Train Epoch: 7 [7680/60000 (13%)]	Loss: 0.293132
Train Epoch: 7 [8320/60000 (14%)]	Loss: 0.201261
Train Epoch: 7 [8960/60000 (15%)]	Loss: 0.059033
Train Epoch: 7 [9600/60000 (16%)]	Loss: 0.193681
Train Epoch: 7 [10240/60000 (17%)]	Loss: 0.140392
Train Epoch: 7 [10880/60000 (18%)]	Loss: 0.061574
Train Epoch: 7 [11520/60000 (19%)]	Loss: 0.247959
Train Epoch: 7 [12160/60000 (20%)]	Loss: 0.228691
Train Epoch: 7 [12800/60000 (21%)]	Loss: 0.215310
Train Epoch: 7 [13440/60000 (22%)]	Loss: 0.327428
Train Epoch: 7 [14080/60000 (23%)]	Loss: 0.275662
Train Epoch: 7 [14720/60000 (25%)]	Loss: 0.163944
Train Epoch: 7 [15360/60000 (26%)]	Loss: 0.212248
Train Epoch: 7 [16000/60000 (27%)]	Loss: 0.119238
Train Epoch: 7 [16640/60000 (28%)]	Loss: 0.173575
Train Epoch: 7 [17280/60000 (29%)]	Loss: 0.154966
Train Epoch: 7 [17920/60000 (30%)]	Loss: 0.056770
Train Epoch: 7 [18560/60000 (31%)]	Loss: 0.188985
Train Epoch: 7 [19200/60000 (32%)]	Loss: 0.159903
Train Epoch: 7 [19840/60000 (33%)]	Loss: 0.193903
Train Epoch: 7 [20480/60000 (34%)]	Loss: 0.118077
Train Epoch: 7 [21120/60000 (35%)]	Loss: 0.066226
Train Epoch: 7 [21760/60000 (36%)]	Loss: 0.115525
Train Epoch: 7 [22400/60000 (37%)]	Loss: 0.094065
Train Epoch: 7 [23040/60000 (38%)]	Loss: 0.121345
Train Epoch: 7 [23680/60000 (39%)]	Loss: 0.100260
Train Epoch: 7 [24320/60000 (41%)]	Loss: 0.091005
Train Epoch: 7 [24960/60000 (42%)]	Loss: 0.232906
Train Epoch: 7 [25600/60000 (43%)]	Loss: 0.181148
Train Epoch: 7 [26240/60000 (44%)]	Loss: 0.140923
Train Epoch: 7 [26880/60000 (45%)]	Loss: 0.042170
Train Epoch: 7 [27520/60000 (46%)]	Loss: 0.240320
Train Epoch: 7 [28160/60000 (47%)]	Loss: 0.139267
Train Epoch: 7 [28800/60000 (48%)]	Loss: 0.225856
Train Epoch: 7 [29440/60000 (49%)]	Loss: 0.183705
Train Epoch: 7 [30080/60000 (50%)]	Loss: 0.147960
Train Epoch: 7 [30720/60000 (51%)]	Loss: 0.062479
Train Epoch: 7 [31360/60000 (52%)]	Loss: 0.118483
Train Epoch: 7 [32000/60000 (53%)]	Loss: 0.275737
Train Epoch: 7 [32640/60000 (54%)]	Loss: 0.208166
Train Epoch: 7 [33280/60000 (55%)]	Loss: 0.090261
Train Epoch: 7 [33920/60000 (57%)]	Loss: 0.378946
Train Epoch: 7 [34560/60000 (58%)]	Loss: 0.110776
Train Epoch: 7 [35200/60000 (59%)]	Loss: 0.243292
Train Epoch: 7 [35840/60000 (60%)]	Loss: 0.081435
Train Epoch: 7 [36480/60000 (61%)]	Loss: 0.178392
Train Epoch: 7 [37120/60000 (62%)]	Loss: 0.225126
Train Epoch: 7 [37760/60000 (63%)]	Loss: 0.598171
Train Epoch: 7 [38400/60000 (64%)]	Loss: 0.145951
Train Epoch: 7 [39040/60000 (65%)]	Loss: 0.109481
Train Epoch: 7 [39680/60000 (66%)]	Loss: 0.090322
Train Epoch: 7 [40320/60000 (67%)]	Loss: 0.278587
Train Epoch: 7 [40960/60000 (68%)]	Loss: 0.151620
Train Epoch: 7 [41600/60000 (69%)]	Loss: 0.315058
Train Epoch: 7 [42240/60000 (70%)]	Loss: 0.397550
Train Epoch: 7 [42880/60000 (71%)]	Loss: 0.288917
Train Epoch: 7 [43520/60000 (72%)]	Loss: 0.295445
Train Epoch: 7 [44160/60000 (74%)]	Loss: 0.427138
Train Epoch: 7 [44800/60000 (75%)]	Loss: 0.149557
Train Epoch: 7 [45440/60000 (76%)]	Loss: 0.268528
Train Epoch: 7 [46080/60000 (77%)]	Loss: 0.086283
Train Epoch: 7 [46720/60000 (78%)]	Loss: 0.166626
Train Epoch: 7 [47360/60000 (79%)]	Loss: 0.154089
Train Epoch: 7 [48000/60000 (80%)]	Loss: 0.060091
Train Epoch: 7 [48640/60000 (81%)]	Loss: 0.301380
Train Epoch: 7 [49280/60000 (82%)]	Loss: 0.175221
Train Epoch: 7 [49920/60000 (83%)]	Loss: 0.120329
Train Epoch: 7 [50560/60000 (84%)]	Loss: 0.189648
Train Epoch: 7 [51200/60000 (85%)]	Loss: 0.113264
Train Epoch: 7 [51840/60000 (86%)]	Loss: 0.133611
Train Epoch: 7 [52480/60000 (87%)]	Loss: 0.261440
Train Epoch: 7 [53120/60000 (88%)]	Loss: 0.164020
Train Epoch: 7 [53760/60000 (90%)]	Loss: 0.247479
Train Epoch: 7 [54400/60000 (91%)]	Loss: 0.117602
Train Epoch: 7 [55040/60000 (92%)]	Loss: 0.394387
Train Epoch: 7 [55680/60000 (93%)]	Loss: 0.133546
Train Epoch: 7 [56320/60000 (94%)]	Loss: 0.268510
Train Epoch: 7 [56960/60000 (95%)]	Loss: 0.123457
Train Epoch: 7 [57600/60000 (96%)]	Loss: 0.328160
Train Epoch: 7 [58240/60000 (97%)]	Loss: 0.523413
Train Epoch: 7 [58880/60000 (98%)]	Loss: 0.418410
Train Epoch: 7 [59520/60000 (99%)]	Loss: 0.124432
7.804796457290649

Test set: Average loss: 0.1187, Accuracy: 9637/10000 (96%)

1.0510516166687012
Train Epoch: 8 [0/60000 (0%)]	Loss: 0.151657
Train Epoch: 8 [640/60000 (1%)]	Loss: 0.160098
Train Epoch: 8 [1280/60000 (2%)]	Loss: 0.104508
Train Epoch: 8 [1920/60000 (3%)]	Loss: 0.219269
Train Epoch: 8 [2560/60000 (4%)]	Loss: 0.159227
Train Epoch: 8 [3200/60000 (5%)]	Loss: 0.144894
Train Epoch: 8 [3840/60000 (6%)]	Loss: 0.123238
Train Epoch: 8 [4480/60000 (7%)]	Loss: 0.114635
Train Epoch: 8 [5120/60000 (9%)]	Loss: 0.201140
Train Epoch: 8 [5760/60000 (10%)]	Loss: 0.157050
Train Epoch: 8 [6400/60000 (11%)]	Loss: 0.057715
Train Epoch: 8 [7040/60000 (12%)]	Loss: 0.353592
Train Epoch: 8 [7680/60000 (13%)]	Loss: 0.259694
Train Epoch: 8 [8320/60000 (14%)]	Loss: 0.221175
Train Epoch: 8 [8960/60000 (15%)]	Loss: 0.204960
Train Epoch: 8 [9600/60000 (16%)]	Loss: 0.135282
