Start profiling...
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                             Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Train Epoch: 3 [57600/60000 (96%)]	Loss: 0.118500
Train Epoch: 3 [58240/60000 (97%)]	Loss: 0.026624
Train Epoch: 3 [58880/60000 (98%)]	Loss: 0.016571
Train Epoch: 3 [59520/60000 (99%)]	Loss: 0.017009

Test set: Average loss: 0.0356, Accuracy: 9878/10000 (99%)

Train Epoch: 4 [0/60000 (0%)]	Loss: 0.046430
Train Epoch: 4 [640/60000 (1%)]	Loss: 0.011856
Train Epoch: 4 [1280/60000 (2%)]	Loss: 0.002664
Train Epoch: 4 [1920/60000 (3%)]	Loss: 0.114247
Train Epoch: 4 [2560/60000 (4%)]	Loss: 0.038189
Train Epoch: 4 [3200/60000 (5%)]	Loss: 0.051581
Train Epoch: 4 [3840/60000 (6%)]	Loss: 0.046273
Train Epoch: 4 [4480/60000 (7%)]	Loss: 0.006261
Train Epoch: 4 [5120/60000 (9%)]	Loss: 0.071777
Train Epoch: 4 [5760/60000 (10%)]	Loss: 0.065632
Train Epoch: 4 [6400/60000 (11%)]	Loss: 0.049715
Train Epoch: 4 [7040/60000 (12%)]	Loss: 0.010159
Train Epoch: 4 [7680/60000 (13%)]	Loss: 0.091405
Train Epoch: 4 [8320/60000 (14%)]	Loss: 0.037507
Train Epoch: 4 [8960/60000 (15%)]	Loss: 0.005649
Train Epoch: 4 [9600/60000 (16%)]	Loss: 0.038703
Train Epoch: 4 [10240/60000 (17%)]	Loss: 0.002229
Train Epoch: 4 [10880/60000 (18%)]	Loss: 0.039037
Train Epoch: 4 [11520/60000 (19%)]	Loss: 0.046822
Train Epoch: 4 [12160/60000 (20%)]	Loss: 0.016833
Train Epoch: 4 [12800/60000 (21%)]	Loss: 0.152142
Train Epoch: 4 [13440/60000 (22%)]	Loss: 0.030401
Train Epoch: 4 [14080/60000 (23%)]	Loss: 0.068877
Train Epoch: 4 [14720/60000 (25%)]	Loss: 0.046426
Train Epoch: 4 [15360/60000 (26%)]	Loss: 0.015823
Train Epoch: 4 [16000/60000 (27%)]	Loss: 0.060731
Train Epoch: 4 [16640/60000 (28%)]	Loss: 0.004830
Train Epoch: 4 [17280/60000 (29%)]	Loss: 0.036417
Train Epoch: 4 [17920/60000 (30%)]	Loss: 0.161151
Train Epoch: 4 [18560/60000 (31%)]	Loss: 0.087943
Train Epoch: 4 [19200/60000 (32%)]	Loss: 0.017566
Train Epoch: 4 [19840/60000 (33%)]	Loss: 0.031505
Train Epoch: 4 [20480/60000 (34%)]	Loss: 0.030837
Train Epoch: 4 [21120/60000 (35%)]	Loss: 0.005388
Train Epoch: 4 [21760/60000 (36%)]	Loss: 0.024845
Train Epoch: 4 [22400/60000 (37%)]	Loss: 0.067568
Train Epoch: 4 [23040/60000 (38%)]	Loss: 0.007253
Train Epoch: 4 [23680/60000 (39%)]	Loss: 0.196095
Train Epoch: 4 [24320/60000 (41%)]	Loss: 0.055033
Train Epoch: 4 [24960/60000 (42%)]	Loss: 0.002037
Train Epoch: 4 [25600/60000 (43%)]	Loss: 0.051902
Train Epoch: 4 [26240/60000 (44%)]	Loss: 0.015339
Train Epoch: 4 [26880/60000 (45%)]	Loss: 0.027238
Train Epoch: 4 [27520/60000 (46%)]	Loss: 0.006029
Train Epoch: 4 [28160/60000 (47%)]	Loss: 0.042406
Train Epoch: 4 [28800/60000 (48%)]	Loss: 0.029026
Train Epoch: 4 [29440/60000 (49%)]	Loss: 0.023096
Train Epoch: 4 [30080/60000 (50%)]	Loss: 0.001107
Train Epoch: 4 [30720/60000 (51%)]	Loss: 0.058796
Train Epoch: 4 [31360/60000 (52%)]	Loss: 0.035650
Train Epoch: 4 [32000/60000 (53%)]	Loss: 0.072118
Train Epoch: 4 [32640/60000 (54%)]	Loss: 0.036995
Train Epoch: 4 [33280/60000 (55%)]	Loss: 0.013538
Train Epoch: 4 [33920/60000 (57%)]	Loss: 0.079238
Train Epoch: 4 [34560/60000 (58%)]	Loss: 0.025941
Train Epoch: 4 [35200/60000 (59%)]	Loss: 0.105128
Train Epoch: 4 [35840/60000 (60%)]	Loss: 0.023426
Train Epoch: 4 [36480/60000 (61%)]	Loss: 0.076895
Train Epoch: 4 [37120/60000 (62%)]	Loss: 0.084377
Train Epoch: 4 [37760/60000 (63%)]	Loss: 0.034989
Train Epoch: 4 [38400/60000 (64%)]	Loss: 0.053512
Train Epoch: 4 [39040/60000 (65%)]	Loss: 0.012159
Train Epoch: 4 [39680/60000 (66%)]	Loss: 0.156839
Train Epoch: 4 [40320/60000 (67%)]	Loss: 0.008925
Train Epoch: 4 [40960/60000 (68%)]	Loss: 0.048400
Train Epoch: 4 [41600/60000 (69%)]	Loss: 0.061046
Train Epoch: 4 [42240/60000 (70%)]	Loss: 0.103692
Train Epoch: 4 [42880/60000 (71%)]	Loss: 0.029432
Train Epoch: 4 [43520/60000 (72%)]	Loss: 0.120075
Train Epoch: 4 [44160/60000 (74%)]	Loss: 0.127409
Train Epoch: 4 [44800/60000 (75%)]	Loss: 0.013879
Train Epoch: 4 [45440/60000 (76%)]	Loss: 0.038802
Train Epoch: 4 [46080/60000 (77%)]	Loss: 0.005186
Train Epoch: 4 [46720/60000 (78%)]	Loss: 0.030860
Train Epoch: 4 [47360/60000 (79%)]	Loss: 0.004734
Train Epoch: 4 [48000/60000 (80%)]	Loss: 0.046710
Train Epoch: 4 [48640/60000 (81%)]	Loss: 0.026039
Train Epoch: 4 [49280/60000 (82%)]	Loss: 0.048492
Train Epoch: 4 [49920/60000 (83%)]	Loss: 0.134304
Train Epoch: 4 [50560/60000 (84%)]	Loss: 0.024955
Train Epoch: 4 [51200/60000 (85%)]	Loss: 0.160684
Train Epoch: 4 [51840/60000 (86%)]	Loss: 0.052804
Train Epoch: 4 [52480/60000 (87%)]	Loss: 0.021941
Train Epoch: 4 [53120/60000 (88%)]	Loss: 0.285815
Train Epoch: 4 [53760/60000 (90%)]	Loss: 0.053583
Train Epoch: 4 [54400/60000 (91%)]	Loss: 0.164152
Train Epoch: 4 [55040/60000 (92%)]	Loss: 0.029037
Train Epoch: 4 [55680/60000 (93%)]	Loss: 0.027109
Train Epoch: 4 [56320/60000 (94%)]	Loss: 0.107024
Train Epoch: 4 [56960/60000 (95%)]	Loss: 0.078794
Train Epoch: 4 [57600/60000 (96%)]	Loss: 0.046878
Train Epoch: 4 [58240/60000 (97%)]	Loss: 0.021389
Train Epoch: 4 [58880/60000 (98%)]	Loss: 0.068186
Train Epoch: 4 [59520/60000 (99%)]	Loss: 0.072657

Test set: Average loss: 0.0317, Accuracy: 9883/10000 (99%)

Train Epoch: 5 [0/60000 (0%)]	Loss: 0.085220
Train Epoch: 5 [640/60000 (1%)]	Loss: 0.021484
Train Epoch: 5 [1280/60000 (2%)]	Loss: 0.017718
Train Epoch: 5 [1920/60000 (3%)]	Loss: 0.040991
Train Epoch: 5 [2560/60000 (4%)]	Loss: 0.027596
Train Epoch: 5 [3200/60000 (5%)]	Loss: 0.016624
Train Epoch: 5 [3840/60000 (6%)]	Loss: 0.036155
Train Epoch: 5 [4480/60000 (7%)]	Loss: 0.158320
Train Epoch: 5 [5120/60000 (9%)]	Loss: 0.036717
Train Epoch: 5 [5760/60000 (10%)]	Loss: 0.057208
Train Epoch: 5 [6400/60000 (11%)]	Loss: 0.020622
Train Epoch: 5 [7040/60000 (12%)]	Loss: 0.027908
Train Epoch: 5 [7680/60000 (13%)]	Loss: 0.001003
Train Epoch: 5 [8320/60000 (14%)]	Loss: 0.010299
Train Epoch: 5 [8960/60000 (15%)]	Loss: 0.090399
Train Epoch: 5 [9600/60000 (16%)]	Loss: 0.028326
Train Epoch: 5 [10240/60000 (17%)]	Loss: 0.069487
Train Epoch: 5 [10880/60000 (18%)]	Loss: 0.048638
Train Epoch: 5 [11520/60000 (19%)]	Loss: 0.016552
Train Epoch: 5 [12160/60000 (20%)]	Loss: 0.018946
Train Epoch: 5 [12800/60000 (21%)]	Loss: 0.153473
Train Epoch: 5 [13440/60000 (22%)]	Loss: 0.033933
Train Epoch: 5 [14080/60000 (23%)]	Loss: 0.023758
Train Epoch: 5 [14720/60000 (25%)]	Loss: 0.012526
Train Epoch: 5 [15360/60000 (26%)]	Loss: 0.141030
Train Epoch: 5 [16000/60000 (27%)]	Loss: 0.006571
Train Epoch: 5 [16640/60000 (28%)]	Loss: 0.006980
Train Epoch: 5 [17280/60000 (29%)]	Loss: 0.040706
Train Epoch: 5 [17920/60000 (30%)]	Loss: 0.073780
Train Epoch: 5 [18560/60000 (31%)]	Loss: 0.041728
Train Epoch: 5 [19200/60000 (32%)]	Loss: 0.014977
Train Epoch: 5 [19840/60000 (33%)]	Loss: 0.029804
Train Epoch: 5 [20480/60000 (34%)]	Loss: 0.030023
Train Epoch: 5 [21120/60000 (35%)]	Loss: 0.063237
Train Epoch: 5 [21760/60000 (36%)]	Loss: 0.172261
Train Epoch: 5 [22400/60000 (37%)]	Loss: 0.088426
Train Epoch: 5 [23040/60000 (38%)]	Loss: 0.001835
Train Epoch: 5 [23680/60000 (39%)]	Loss: 0.001525
Train Epoch: 5 [24320/60000 (41%)]	Loss: 0.026888
Train Epoch: 5 [24960/60000 (42%)]	Loss: 0.018239
Train Epoch: 5 [25600/60000 (43%)]	Loss: 0.043878
Train Epoch: 5 [26240/60000 (44%)]	Loss: 0.011284
Train Epoch: 5 [26880/60000 (45%)]	Loss: 0.033799
Train Epoch: 5 [27520/60000 (46%)]	Loss: 0.041918
Train Epoch: 5 [28160/60000 (47%)]	Loss: 0.053948
Train Epoch: 5 [28800/60000 (48%)]	Loss: 0.020465
Train Epoch: 5 [29440/60000 (49%)]	Loss: 0.039666
Train Epoch: 5 [30080/60000 (50%)]	Loss: 0.085378
Train Epoch: 5 [30720/60000 (51%)]	Loss: 0.008474
Train Epoch: 5 [31360/60000 (52%)]	Loss: 0.102973
Train Epoch: 5 [32000/60000 (53%)]	Loss: 0.138181
Train Epoch: 5 [32640/60000 (54%)]	Loss: 0.058031
Train Epoch: 5 [33280/60000 (55%)]	Loss: 0.053613
Train Epoch: 5 [33920/60000 (57%)]	Loss: 0.009098
Train Epoch: 5 [34560/60000 (58%)]	Loss: 0.041832
Train Epoch: 5 [35200/60000 (59%)]	Loss: 0.000902
Train Epoch: 5 [35840/60000 (60%)]	Loss: 0.028418
Train Epoch: 5 [36480/60000 (61%)]	Loss: 0.198041
Train Epoch: 5 [37120/60000 (62%)]	Loss: 0.040481
Train Epoch: 5 [37760/60000 (63%)]	Loss: 0.001222
Train Epoch: 5 [38400/60000 (64%)]	Loss: 0.394794
Train Epoch: 5 [39040/60000 (65%)]	Loss: 0.077317
Train Epoch: 5 [39680/60000 (66%)]	Loss: 0.020741
Train Epoch: 5 [40320/60000 (67%)]	Loss: 0.024224
Train Epoch: 5 [40960/60000 (68%)]	Loss: 0.064972
Train Epoch: 5 [41600/60000 (69%)]	Loss: 0.110059
Train Epoch: 5 [42240/60000 (70%)]	Loss: 0.121694
Train Epoch: 5 [42880/60000 (71%)]	Loss: 0.001650
Train Epoch: 5 [43520/60000 (72%)]	Loss: 0.067352
Train Epoch: 5 [44160/60000 (74%)]	Loss: 0.037904
Train Epoch: 5 [44800/60000 (75%)]	Loss: 0.024067
Train Epoch: 5 [45440/60000 (76%)]	Loss: 0.007551
Train Epoch: 5 [46080/60000 (77%)]	Loss: 0.016345
Train Epoch: 5 [46720/60000 (78%)]	Loss: 0.019390
Train Epoch: 5 [47360/60000 (79%)]	Loss: 0.021023
Train Epoch: 5 [48000/60000 (80%)]	Loss: 0.011771
Train Epoch: 5 [48640/60000 (81%)]	Loss: 0.041908
Train Epoch: 5 [49280/60000 (82%)]	Loss: 0.010976
Train Epoch: 5 [49920/60000 (83%)]	Loss: 0.080512
Train Epoch: 5 [50560/60000 (84%)]	Loss: 0.024227
Train Epoch: 5 [51200/60000 (85%)]	Loss: 0.006301
Train Epoch: 5 [51840/60000 (86%)]	Loss: 0.071371
Train Epoch: 5 [52480/60000 (87%)]	Loss: 0.096318
Train Epoch: 5 [53120/60000 (88%)]	Loss: 0.021146
Train Epoch: 5 [53760/60000 (90%)]	Loss: 0.054985
Train Epoch: 5 [54400/60000 (91%)]	Loss: 0.030937
Train Epoch: 5 [55040/60000 (92%)]	Loss: 0.038902
Train Epoch: 5 [55680/60000 (93%)]	Loss: 0.030344
Train Epoch: 5 [56320/60000 (94%)]	Loss: 0.088743
Train Epoch: 5 [56960/60000 (95%)]	Loss: 0.072163
Train Epoch: 5 [57600/60000 (96%)]	Loss: 0.039610
Train Epoch: 5 [58240/60000 (97%)]	Loss: 0.062743
Train Epoch: 5 [58880/60000 (98%)]	Loss: 0.067373
Train Epoch: 5 [59520/60000 (99%)]	Loss: 0.013046

Test set: Average loss: 0.0317, Accuracy: 9893/10000 (99%)

Train Epoch: 6 [0/60000 (0%)]	Loss: 0.077138
Train Epoch: 6 [640/60000 (1%)]	Loss: 0.036177
Train Epoch: 6 [1280/60000 (2%)]	Loss: 0.043295
Train Epoch: 6 [1920/60000 (3%)]	Loss: 0.062770
Train Epoch: 6 [2560/60000 (4%)]	Loss: 0.084535
Train Epoch: 6 [3200/60000 (5%)]	Loss: 0.015671
Train Epoch: 6 [3840/60000 (6%)]	Loss: 0.008762
Train Epoch: 6 [4480/60000 (7%)]	Loss: 0.017481
Train Epoch: 6 [5120/60000 (9%)]	Loss: 0.027717
Train Epoch: 6 [5760/60000 (10%)]	Loss: 0.019750
Train Epoch: 6 [6400/60000 (11%)]	Loss: 0.106002
Train Epoch: 6 [7040/60000 (12%)]	Loss: 0.150030
Train Epoch: 6 [7680/60000 (13%)]	Loss: 0.003326
Train Epoch: 6 [8320/60000 (14%)]	Loss: 0.014436
Train Epoch: 6 [8960/60000 (15%)]	Loss: 0.008714
Train Epoch: 6 [9600/60000 (16%)]	Loss: 0.170624
Train Epoch: 6 [10240/60000 (17%)]	Loss: 0.134691
Train Epoch: 6 [10880/60000 (18%)]	Loss: 0.027885
Train Epoch: 6 [11520/60000 (19%)]	Loss: 0.011734
Train Epoch: 6 [12160/60000 (20%)]	Loss: 0.060684
Train Epoch: 6 [12800/60000 (21%)]	Loss: 0.034514
Train Epoch: 6 [13440/60000 (22%)]	Loss: 0.068148
Train Epoch: 6 [14080/60000 (23%)]	Loss: 0.010192
Train Epoch: 6 [14720/60000 (25%)]	Loss: 0.020151
Train Epoch: 6 [15360/60000 (26%)]	Loss: 0.078375
Train Epoch: 6 [16000/60000 (27%)]	Loss: 0.013927
Train Epoch: 6 [16640/60000 (28%)]	Loss: 0.011802
Train Epoch: 6 [17280/60000 (29%)]	Loss: 0.016197
Train Epoch: 6 [17920/60000 (30%)]	Loss: 0.003281
Train Epoch: 6 [18560/60000 (31%)]	Loss: 0.034713
Train Epoch: 6 [19200/60000 (32%)]	Loss: 0.020825
Train Epoch: 6 [19840/60000 (33%)]	Loss: 0.176906
Train Epoch: 6 [20480/60000 (34%)]	Loss: 0.026071
Train Epoch: 6 [21120/60000 (35%)]	Loss: 0.058496
Train Epoch: 6 [21760/60000 (36%)]	Loss: 0.062542
Train Epoch: 6 [22400/60000 (37%)]	Loss: 0.075643
Train Epoch: 6 [23040/60000 (38%)]	Loss: 0.025287
Train Epoch: 6 [23680/60000 (39%)]	Loss: 0.093028
Train Epoch: 6 [24320/60000 (41%)]	Loss: 0.027358
Train Epoch: 6 [24960/60000 (42%)]	Loss: 0.004943
Train Epoch: 6 [25600/60000 (43%)]	Loss: 0.008602
Train Epoch: 6 [26240/60000 (44%)]	Loss: 0.022156
Train Epoch: 6 [26880/60000 (45%)]	Loss: 0.028281
Train Epoch: 6 [27520/60000 (46%)]	Loss: 0.004879
Train Epoch: 6 [28160/60000 (47%)]	Loss: 0.027463
Train Epoch: 6 [28800/60000 (48%)]	Loss: 0.035097
Train Epoch: 6 [29440/60000 (49%)]	Loss: 0.025009
Train Epoch: 6 [30080/60000 (50%)]	Loss: 0.022117
Train Epoch: 6 [30720/60000 (51%)]	Loss: 0.015499
Train Epoch: 6 [31360/60000 (52%)]	Loss: 0.014204
Train Epoch: 6 [32000/60000 (53%)]	Loss: 0.008463
Train Epoch: 6 [32640/60000 (54%)]	Loss: 0.009873
Train Epoch: 6 [33280/60000 (55%)]	Loss: 0.080732
Train Epoch: 6 [33920/60000 (57%)]	Loss: 0.040495
Train Epoch: 6 [34560/60000 (58%)]	Loss: 0.006619
Train Epoch: 6 [35200/60000 (59%)]	Loss: 0.020522
Train Epoch: 6 [35840/60000 (60%)]	Loss: 0.002046
Train Epoch: 6 [36480/60000 (61%)]	Loss: 0.171294
Train Epoch: 6 [37120/60000 (62%)]	Loss: 0.091539
Train Epoch: 6 [37760/60000 (63%)]	Loss: 0.009677
Train Epoch: 6 [38400/60000 (64%)]	Loss: 0.121906
Train Epoch: 6 [39040/60000 (65%)]	Loss: 0.010335
Train Epoch: 6 [39680/60000 (66%)]	Loss: 0.007329
Train Epoch: 6 [40320/60000 (67%)]	Loss: 0.118145
Train Epoch: 6 [40960/60000 (68%)]	Loss: 0.057295
Train Epoch: 6 [41600/60000 (69%)]	Loss: 0.015165
Train Epoch: 6 [42240/60000 (70%)]	Loss: 0.112280
Train Epoch: 6 [42880/60000 (71%)]	Loss: 0.017246
Train Epoch: 6 [43520/60000 (72%)]	Loss: 0.031011
Train Epoch: 6 [44160/60000 (74%)]	Loss: 0.004614
Train Epoch: 6 [44800/60000 (75%)]	Loss: 0.025126
Train Epoch: 6 [45440/60000 (76%)]	Loss: 0.060435
Train Epoch: 6 [46080/60000 (77%)]	Loss: 0.001034
Train Epoch: 6 [46720/60000 (78%)]	Loss: 0.077933
Train Epoch: 6 [47360/60000 (79%)]	Loss: 0.041409
Train Epoch: 6 [48000/60000 (80%)]	Loss: 0.022125
Train Epoch: 6 [48640/60000 (81%)]	Loss: 0.023181
Train Epoch: 6 [49280/60000 (82%)]	Loss: 0.005926
Train Epoch: 6 [49920/60000 (83%)]	Loss: 0.040453
Train Epoch: 6 [50560/60000 (84%)]	Loss: 0.058698
Train Epoch: 6 [51200/60000 (85%)]	Loss: 0.019455
Train Epoch: 6 [51840/60000 (86%)]	Loss: 0.016991
Train Epoch: 6 [52480/60000 (87%)]	Loss: 0.082921
Train Epoch: 6 [53120/60000 (88%)]	Loss: 0.002720
Train Epoch: 6 [53760/60000 (90%)]	Loss: 0.037399
Train Epoch: 6 [54400/60000 (91%)]	Loss: 0.006749
Train Epoch: 6 [55040/60000 (92%)]	Loss: 0.134947
Train Epoch: 6 [55680/60000 (93%)]	Loss: 0.038838
Train Epoch: 6 [56320/60000 (94%)]	Loss: 0.020113
Train Epoch: 6 [56960/60000 (95%)]	Loss: 0.021685
Train Epoch: 6 [57600/60000 (96%)]	Loss: 0.001310
Train Epoch: 6 [58240/60000 (97%)]	Loss: 0.038649
Train Epoch: 6 [58880/60000 (98%)]	Loss: 0.007829
Train Epoch: 6 [59520/60000 (99%)]	Loss: 0.001912

Test set: Average loss: 0.0322, Accuracy: 9885/10000 (99%)

Train Epoch: 7 [0/60000 (0%)]	Loss: 0.028115
Train Epoch: 7 [640/60000 (1%)]	Loss: 0.087393
Train Epoch: 7 [1280/60000 (2%)]	Loss: 0.108459
Train Epoch: 7 [1920/60000 (3%)]	Loss: 0.076220
Train Epoch: 7 [2560/60000 (4%)]	Loss: 0.019550
Train Epoch: 7 [3200/60000 (5%)]	Loss: 0.089133
Train Epoch: 7 [3840/60000 (6%)]	Loss: 0.092081
Train Epoch: 7 [4480/60000 (7%)]	Loss: 0.043261
Train Epoch: 7 [5120/60000 (9%)]	Loss: 0.026551
Train Epoch: 7 [5760/60000 (10%)]	Loss: 0.006366
Train Epoch: 7 [6400/60000 (11%)]	Loss: 0.038921
Train Epoch: 7 [7040/60000 (12%)]	Loss: 0.120530
Train Epoch: 7 [7680/60000 (13%)]	Loss: 0.007014
Train Epoch: 7 [8320/60000 (14%)]	Loss: 0.037102
Train Epoch: 7 [8960/60000 (15%)]	Loss: 0.017070
Train Epoch: 7 [9600/60000 (16%)]	Loss: 0.045196
Train Epoch: 7 [10240/60000 (17%)]	Loss: 0.114219
Train Epoch: 7 [10880/60000 (18%)]	Loss: 0.002965
Train Epoch: 7 [11520/60000 (19%)]	Loss: 0.034927
Train Epoch: 7 [12160/60000 (20%)]	Loss: 0.009760
Train Epoch: 7 [12800/60000 (21%)]	Loss: 0.147263
Train Epoch: 7 [13440/60000 (22%)]	Loss: 0.036339
Train Epoch: 7 [14080/60000 (23%)]	Loss: 0.107840
Train Epoch: 7 [14720/60000 (25%)]	Loss: 0.019805
Train Epoch: 7 [15360/60000 (26%)]	Loss: 0.083209
Train Epoch: 7 [16000/60000 (27%)]	Loss: 0.055465
Train Epoch: 7 [16640/60000 (28%)]	Loss: 0.075836
Train Epoch: 7 [17280/60000 (29%)]	Loss: 0.062009
Train Epoch: 7 [17920/60000 (30%)]	Loss: 0.052590
Train Epoch: 7 [18560/60000 (31%)]	Loss: 0.012186
Train Epoch: 7 [19200/60000 (32%)]	Loss: 0.001934
Train Epoch: 7 [19840/60000 (33%)]	Loss: 0.018798
Train Epoch: 7 [20480/60000 (34%)]	Loss: 0.001850
Train Epoch: 7 [21120/60000 (35%)]	Loss: 0.046410
Train Epoch: 7 [21760/60000 (36%)]	Loss: 0.055894
Train Epoch: 7 [22400/60000 (37%)]	Loss: 0.004686
Train Epoch: 7 [23040/60000 (38%)]	Loss: 0.027985
Train Epoch: 7 [23680/60000 (39%)]	Loss: 0.020314
Train Epoch: 7 [24320/60000 (41%)]	Loss: 0.001616
Train Epoch: 7 [24960/60000 (42%)]	Loss: 0.004718
Train Epoch: 7 [25600/60000 (43%)]	Loss: 0.025027
Train Epoch: 7 [26240/60000 (44%)]	Loss: 0.007018
Train Epoch: 7 [26880/60000 (45%)]	Loss: 0.001886
Train Epoch: 7 [27520/60000 (46%)]	Loss: 0.018728
Train Epoch: 7 [28160/60000 (47%)]	Loss: 0.067220
Train Epoch: 7 [28800/60000 (48%)]	Loss: 0.006497
Train Epoch: 7 [29440/60000 (49%)]	Loss: 0.021896
Train Epoch: 7 [30080/60000 (50%)]	Loss: 0.096490
Train Epoch: 7 [30720/60000 (51%)]	Loss: 0.046622
Train Epoch: 7 [31360/60000 (52%)]	Loss: 0.010601
Train Epoch: 7 [32000/60000 (53%)]	Loss: 0.068949
Train Epoch: 7 [32640/60000 (54%)]	Loss: 0.040415
Train Epoch: 7 [33280/60000 (55%)]	Loss: 0.040685
Train Epoch: 7 [33920/60000 (57%)]	Loss: 0.020823
Train Epoch: 7 [34560/60000 (58%)]	Loss: 0.025112
Train Epoch: 7 [35200/60000 (59%)]	Loss: 0.178293
Train Epoch: 7 [35840/60000 (60%)]	Loss: 0.018998
Train Epoch: 7 [36480/60000 (61%)]	Loss: 0.088013
Train Epoch: 7 [37120/60000 (62%)]	Loss: 0.018385
Train Epoch: 7 [37760/60000 (63%)]	Loss: 0.008911
Train Epoch: 7 [38400/60000 (64%)]	Loss: 0.032682
Train Epoch: 7 [39040/60000 (65%)]	Loss: 0.092112
Train Epoch: 7 [39680/60000 (66%)]	Loss: 0.105634
Train Epoch: 7 [40320/60000 (67%)]	Loss: 0.040409
Train Epoch: 7 [40960/60000 (68%)]	Loss: 0.024469
Train Epoch: 7 [41600/60000 (69%)]	Loss: 0.203171
Train Epoch: 7 [42240/60000 (70%)]	Loss: 0.028059
Train Epoch: 7 [42880/60000 (71%)]	Loss: 0.006476
Train Epoch: 7 [43520/60000 (72%)]	Loss: 0.003467
Train Epoch: 7 [44160/60000 (74%)]	Loss: 0.027688
Train Epoch: 7 [44800/60000 (75%)]	Loss: 0.044966
Train Epoch: 7 [45440/60000 (76%)]	Loss: 0.028113
Train Epoch: 7 [46080/60000 (77%)]	Loss: 0.033779
Train Epoch: 7 [46720/60000 (78%)]	Loss: 0.022462
Train Epoch: 7 [47360/60000 (79%)]	Loss: 0.173080
Train Epoch: 7 [48000/60000 (80%)]	Loss: 0.124785
Train Epoch: 7 [48640/60000 (81%)]	Loss: 0.043566
Train Epoch: 7 [49280/60000 (82%)]	Loss: 0.029015
Train Epoch: 7 [49920/60000 (83%)]	Loss: 0.017549
Train Epoch: 7 [50560/60000 (84%)]	Loss: 0.047023
Train Epoch: 7 [51200/60000 (85%)]	Loss: 0.046421
Train Epoch: 7 [51840/60000 (86%)]	Loss: 0.100428
Train Epoch: 7 [52480/60000 (87%)]	Loss: 0.024301
Train Epoch: 7 [53120/60000 (88%)]	Loss: 0.063067
Train Epoch: 7 [53760/60000 (90%)]	Loss: 0.027759
Train Epoch: 7 [54400/60000 (91%)]	Loss: 0.011082
Train Epoch: 7 [55040/60000 (92%)]	Loss: 0.027382
Train Epoch: 7 [55680/60000 (93%)]	Loss: 0.019089
Train Epoch: 7 [56320/60000 (94%)]	Loss: 0.023738
Train Epoch: 7 [56960/60000 (95%)]	Loss: 0.029186
Train Epoch: 7 [57600/60000 (96%)]	Loss: 0.002709
Train Epoch: 7 [58240/60000 (97%)]	Loss: 0.018074
Train Epoch: 7 [58880/60000 (98%)]	Loss: 0.004231
Train Epoch: 7 [59520/60000 (99%)]	Loss: 0.014215

Test set: Average loss: 0.0312, Accuracy: 9893/10000 (99%)

Train Epoch: 8 [0/60000 (0%)]	Loss: 0.005193
Train Epoch: 8 [640/60000 (1%)]	Loss: 0.016045
Train Epoch: 8 [1280/60000 (2%)]	Loss: 0.022686
Train Epoch: 8 [1920/60000 (3%)]	Loss: 0.020056
Train Epoch: 8 [2560/60000 (4%)]	Loss: 0.008777
Train Epoch: 8 [3200/60000 (5%)]	Loss: 0.001204
Train Epoch: 8 [3840/60000 (6%)]	Loss: 0.078518
Train Epoch: 8 [4480/60000 (7%)]	Loss: 0.112929
Train Epoch: 8 [5120/60000 (9%)]	Loss: 0.033747
Train Epoch: 8 [5760/60000 (10%)]	Loss: 0.013916
Train Epoch: 8 [6400/60000 (11%)]	Loss: 0.143091
Train Epoch: 8 [7040/60000 (12%)]	Loss: 0.021602
Train Epoch: 8 [7680/60000 (13%)]	Loss: 0.007187
Train Epoch: 8 [8320/60000 (14%)]	Loss: 0.136573
Train Epoch: 8 [8960/60000 (15%)]	Loss: 0.011075
Train Epoch: 8 [9600/60000 (16%)]	Loss: 0.006583
Train Epoch: 8 [10240/60000 (17%)]	Loss: 0.001066
Train Epoch: 8 [10880/60000 (18%)]	Loss: 0.002344
Train Epoch: 8 [11520/60000 (19%)]	Loss: 0.028584
Train Epoch: 8 [12160/60000 (20%)]	Loss: 0.002997
Train Epoch: 8 [12800/60000 (21%)]	Loss: 0.006574
Train Epoch: 8 [13440/60000 (22%)]	Loss: 0.069115
Train Epoch: 8 [14080/60000 (23%)]	Loss: 0.083639
Train Epoch: 8 [14720/60000 (25%)]	Loss: 0.004948
Train Epoch: 8 [15360/60000 (26%)]	Loss: 0.022431
Train Epoch: 8 [16000/60000 (27%)]	Loss: 0.062206
Train Epoch: 8 [16640/60000 (28%)]	Loss: 0.002020
Train Epoch: 8 [17280/60000 (29%)]	Loss: 0.002248
Train Epoch: 8 [17920/60000 (30%)]	Loss: 0.004618
Train Epoch: 8 [18560/60000 (31%)]	Loss: 0.044036
Train Epoch: 8 [19200/60000 (32%)]	Loss: 0.040885
Train Epoch: 8 [19840/60000 (33%)]	Loss: 0.064289
Train Epoch: 8 [20480/60000 (34%)]	Loss: 0.007789
Train Epoch: 8 [21120/60000 (35%)]	Loss: 0.020935
Train Epoch: 8 [21760/60000 (36%)]	Loss: 0.002871
