Start profiling...
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                             Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  

Test set: Average loss: 0.0297, Accuracy: 9895/10000 (99%)

0.8226320743560791
Train Epoch: 4 [0/60000 (0%)]	Loss: 0.053095
Train Epoch: 4 [640/60000 (1%)]	Loss: 0.055581
Train Epoch: 4 [1280/60000 (2%)]	Loss: 0.039989
Train Epoch: 4 [1920/60000 (3%)]	Loss: 0.011469
Train Epoch: 4 [2560/60000 (4%)]	Loss: 0.175763
Train Epoch: 4 [3200/60000 (5%)]	Loss: 0.015695
Train Epoch: 4 [3840/60000 (6%)]	Loss: 0.126954
Train Epoch: 4 [4480/60000 (7%)]	Loss: 0.023940
Train Epoch: 4 [5120/60000 (9%)]	Loss: 0.177579
Train Epoch: 4 [5760/60000 (10%)]	Loss: 0.084090
Train Epoch: 4 [6400/60000 (11%)]	Loss: 0.124899
Train Epoch: 4 [7040/60000 (12%)]	Loss: 0.108544
Train Epoch: 4 [7680/60000 (13%)]	Loss: 0.017995
Train Epoch: 4 [8320/60000 (14%)]	Loss: 0.015204
Train Epoch: 4 [8960/60000 (15%)]	Loss: 0.084618
Train Epoch: 4 [9600/60000 (16%)]	Loss: 0.133903
Train Epoch: 4 [10240/60000 (17%)]	Loss: 0.028075
Train Epoch: 4 [10880/60000 (18%)]	Loss: 0.016721
Train Epoch: 4 [11520/60000 (19%)]	Loss: 0.037101
Train Epoch: 4 [12160/60000 (20%)]	Loss: 0.078098
Train Epoch: 4 [12800/60000 (21%)]	Loss: 0.156311
Train Epoch: 4 [13440/60000 (22%)]	Loss: 0.010411
Train Epoch: 4 [14080/60000 (23%)]	Loss: 0.036396
Train Epoch: 4 [14720/60000 (25%)]	Loss: 0.010207
Train Epoch: 4 [15360/60000 (26%)]	Loss: 0.185133
Train Epoch: 4 [16000/60000 (27%)]	Loss: 0.090107
Train Epoch: 4 [16640/60000 (28%)]	Loss: 0.076477
Train Epoch: 4 [17280/60000 (29%)]	Loss: 0.051253
Train Epoch: 4 [17920/60000 (30%)]	Loss: 0.006096
Train Epoch: 4 [18560/60000 (31%)]	Loss: 0.014400
Train Epoch: 4 [19200/60000 (32%)]	Loss: 0.056727
Train Epoch: 4 [19840/60000 (33%)]	Loss: 0.017606
Train Epoch: 4 [20480/60000 (34%)]	Loss: 0.043470
Train Epoch: 4 [21120/60000 (35%)]	Loss: 0.033077
Train Epoch: 4 [21760/60000 (36%)]	Loss: 0.013945
Train Epoch: 4 [22400/60000 (37%)]	Loss: 0.024432
Train Epoch: 4 [23040/60000 (38%)]	Loss: 0.001052
Train Epoch: 4 [23680/60000 (39%)]	Loss: 0.007025
Train Epoch: 4 [24320/60000 (41%)]	Loss: 0.001138
Train Epoch: 4 [24960/60000 (42%)]	Loss: 0.050072
Train Epoch: 4 [25600/60000 (43%)]	Loss: 0.064269
Train Epoch: 4 [26240/60000 (44%)]	Loss: 0.035908
Train Epoch: 4 [26880/60000 (45%)]	Loss: 0.050650
Train Epoch: 4 [27520/60000 (46%)]	Loss: 0.005167
Train Epoch: 4 [28160/60000 (47%)]	Loss: 0.098668
Train Epoch: 4 [28800/60000 (48%)]	Loss: 0.012512
Train Epoch: 4 [29440/60000 (49%)]	Loss: 0.221109
Train Epoch: 4 [30080/60000 (50%)]	Loss: 0.006425
Train Epoch: 4 [30720/60000 (51%)]	Loss: 0.021153
Train Epoch: 4 [31360/60000 (52%)]	Loss: 0.022547
Train Epoch: 4 [32000/60000 (53%)]	Loss: 0.149938
Train Epoch: 4 [32640/60000 (54%)]	Loss: 0.039288
Train Epoch: 4 [33280/60000 (55%)]	Loss: 0.092535
Train Epoch: 4 [33920/60000 (57%)]	Loss: 0.035936
Train Epoch: 4 [34560/60000 (58%)]	Loss: 0.019980
Train Epoch: 4 [35200/60000 (59%)]	Loss: 0.001394
Train Epoch: 4 [35840/60000 (60%)]	Loss: 0.000706
Train Epoch: 4 [36480/60000 (61%)]	Loss: 0.003426
Train Epoch: 4 [37120/60000 (62%)]	Loss: 0.060766
Train Epoch: 4 [37760/60000 (63%)]	Loss: 0.022146
Train Epoch: 4 [38400/60000 (64%)]	Loss: 0.003890
Train Epoch: 4 [39040/60000 (65%)]	Loss: 0.033775
Train Epoch: 4 [39680/60000 (66%)]	Loss: 0.071545
Train Epoch: 4 [40320/60000 (67%)]	Loss: 0.060832
Train Epoch: 4 [40960/60000 (68%)]	Loss: 0.041357
Train Epoch: 4 [41600/60000 (69%)]	Loss: 0.172591
Train Epoch: 4 [42240/60000 (70%)]	Loss: 0.010635
Train Epoch: 4 [42880/60000 (71%)]	Loss: 0.040479
Train Epoch: 4 [43520/60000 (72%)]	Loss: 0.039494
Train Epoch: 4 [44160/60000 (74%)]	Loss: 0.014588
Train Epoch: 4 [44800/60000 (75%)]	Loss: 0.011066
Train Epoch: 4 [45440/60000 (76%)]	Loss: 0.031383
Train Epoch: 4 [46080/60000 (77%)]	Loss: 0.046387
Train Epoch: 4 [46720/60000 (78%)]	Loss: 0.021328
Train Epoch: 4 [47360/60000 (79%)]	Loss: 0.093185
Train Epoch: 4 [48000/60000 (80%)]	Loss: 0.010075
Train Epoch: 4 [48640/60000 (81%)]	Loss: 0.038089
Train Epoch: 4 [49280/60000 (82%)]	Loss: 0.095579
Train Epoch: 4 [49920/60000 (83%)]	Loss: 0.067352
Train Epoch: 4 [50560/60000 (84%)]	Loss: 0.008700
Train Epoch: 4 [51200/60000 (85%)]	Loss: 0.001622
Train Epoch: 4 [51840/60000 (86%)]	Loss: 0.013606
Train Epoch: 4 [52480/60000 (87%)]	Loss: 0.044727
Train Epoch: 4 [53120/60000 (88%)]	Loss: 0.022958
Train Epoch: 4 [53760/60000 (90%)]	Loss: 0.195382
Train Epoch: 4 [54400/60000 (91%)]	Loss: 0.001163
Train Epoch: 4 [55040/60000 (92%)]	Loss: 0.010886
Train Epoch: 4 [55680/60000 (93%)]	Loss: 0.152444
Train Epoch: 4 [56320/60000 (94%)]	Loss: 0.038475
Train Epoch: 4 [56960/60000 (95%)]	Loss: 0.032305
Train Epoch: 4 [57600/60000 (96%)]	Loss: 0.011860
Train Epoch: 4 [58240/60000 (97%)]	Loss: 0.048914
Train Epoch: 4 [58880/60000 (98%)]	Loss: 0.021696
Train Epoch: 4 [59520/60000 (99%)]	Loss: 0.047270
5.085492372512817

Test set: Average loss: 0.0324, Accuracy: 9896/10000 (99%)

0.8290438652038574
Train Epoch: 5 [0/60000 (0%)]	Loss: 0.005252
Train Epoch: 5 [640/60000 (1%)]	Loss: 0.012105
Train Epoch: 5 [1280/60000 (2%)]	Loss: 0.069750
Train Epoch: 5 [1920/60000 (3%)]	Loss: 0.020182
Train Epoch: 5 [2560/60000 (4%)]	Loss: 0.007877
Train Epoch: 5 [3200/60000 (5%)]	Loss: 0.023182
Train Epoch: 5 [3840/60000 (6%)]	Loss: 0.077450
Train Epoch: 5 [4480/60000 (7%)]	Loss: 0.032632
Train Epoch: 5 [5120/60000 (9%)]	Loss: 0.105544
Train Epoch: 5 [5760/60000 (10%)]	Loss: 0.005277
Train Epoch: 5 [6400/60000 (11%)]	Loss: 0.005517
Train Epoch: 5 [7040/60000 (12%)]	Loss: 0.024576
Train Epoch: 5 [7680/60000 (13%)]	Loss: 0.003620
Train Epoch: 5 [8320/60000 (14%)]	Loss: 0.024562
Train Epoch: 5 [8960/60000 (15%)]	Loss: 0.008850
Train Epoch: 5 [9600/60000 (16%)]	Loss: 0.092063
Train Epoch: 5 [10240/60000 (17%)]	Loss: 0.004648
Train Epoch: 5 [10880/60000 (18%)]	Loss: 0.056181
Train Epoch: 5 [11520/60000 (19%)]	Loss: 0.006607
Train Epoch: 5 [12160/60000 (20%)]	Loss: 0.015238
Train Epoch: 5 [12800/60000 (21%)]	Loss: 0.003305
Train Epoch: 5 [13440/60000 (22%)]	Loss: 0.012464
Train Epoch: 5 [14080/60000 (23%)]	Loss: 0.025580
Train Epoch: 5 [14720/60000 (25%)]	Loss: 0.064936
Train Epoch: 5 [15360/60000 (26%)]	Loss: 0.017451
Train Epoch: 5 [16000/60000 (27%)]	Loss: 0.084774
Train Epoch: 5 [16640/60000 (28%)]	Loss: 0.013627
Train Epoch: 5 [17280/60000 (29%)]	Loss: 0.060215
Train Epoch: 5 [17920/60000 (30%)]	Loss: 0.026086
Train Epoch: 5 [18560/60000 (31%)]	Loss: 0.090846
Train Epoch: 5 [19200/60000 (32%)]	Loss: 0.049472
Train Epoch: 5 [19840/60000 (33%)]	Loss: 0.042961
Train Epoch: 5 [20480/60000 (34%)]	Loss: 0.005634
Train Epoch: 5 [21120/60000 (35%)]	Loss: 0.026463
Train Epoch: 5 [21760/60000 (36%)]	Loss: 0.020844
Train Epoch: 5 [22400/60000 (37%)]	Loss: 0.075056
Train Epoch: 5 [23040/60000 (38%)]	Loss: 0.005870
Train Epoch: 5 [23680/60000 (39%)]	Loss: 0.010868
Train Epoch: 5 [24320/60000 (41%)]	Loss: 0.038563
Train Epoch: 5 [24960/60000 (42%)]	Loss: 0.089492
Train Epoch: 5 [25600/60000 (43%)]	Loss: 0.038477
Train Epoch: 5 [26240/60000 (44%)]	Loss: 0.033977
Train Epoch: 5 [26880/60000 (45%)]	Loss: 0.025838
Train Epoch: 5 [27520/60000 (46%)]	Loss: 0.103811
Train Epoch: 5 [28160/60000 (47%)]	Loss: 0.107243
Train Epoch: 5 [28800/60000 (48%)]	Loss: 0.005713
Train Epoch: 5 [29440/60000 (49%)]	Loss: 0.016367
Train Epoch: 5 [30080/60000 (50%)]	Loss: 0.033361
Train Epoch: 5 [30720/60000 (51%)]	Loss: 0.020579
Train Epoch: 5 [31360/60000 (52%)]	Loss: 0.040964
Train Epoch: 5 [32000/60000 (53%)]	Loss: 0.034794
Train Epoch: 5 [32640/60000 (54%)]	Loss: 0.081707
Train Epoch: 5 [33280/60000 (55%)]	Loss: 0.024840
Train Epoch: 5 [33920/60000 (57%)]	Loss: 0.104919
Train Epoch: 5 [34560/60000 (58%)]	Loss: 0.038371
Train Epoch: 5 [35200/60000 (59%)]	Loss: 0.008103
Train Epoch: 5 [35840/60000 (60%)]	Loss: 0.060452
Train Epoch: 5 [36480/60000 (61%)]	Loss: 0.024015
Train Epoch: 5 [37120/60000 (62%)]	Loss: 0.008547
Train Epoch: 5 [37760/60000 (63%)]	Loss: 0.053069
Train Epoch: 5 [38400/60000 (64%)]	Loss: 0.056856
Train Epoch: 5 [39040/60000 (65%)]	Loss: 0.040888
Train Epoch: 5 [39680/60000 (66%)]	Loss: 0.032501
Train Epoch: 5 [40320/60000 (67%)]	Loss: 0.015688
Train Epoch: 5 [40960/60000 (68%)]	Loss: 0.008932
Train Epoch: 5 [41600/60000 (69%)]	Loss: 0.042248
Train Epoch: 5 [42240/60000 (70%)]	Loss: 0.007930
Train Epoch: 5 [42880/60000 (71%)]	Loss: 0.032008
Train Epoch: 5 [43520/60000 (72%)]	Loss: 0.072868
Train Epoch: 5 [44160/60000 (74%)]	Loss: 0.014644
Train Epoch: 5 [44800/60000 (75%)]	Loss: 0.014080
Train Epoch: 5 [45440/60000 (76%)]	Loss: 0.026573
Train Epoch: 5 [46080/60000 (77%)]	Loss: 0.034715
Train Epoch: 5 [46720/60000 (78%)]	Loss: 0.025176
Train Epoch: 5 [47360/60000 (79%)]	Loss: 0.025131
Train Epoch: 5 [48000/60000 (80%)]	Loss: 0.052763
Train Epoch: 5 [48640/60000 (81%)]	Loss: 0.017514
Train Epoch: 5 [49280/60000 (82%)]	Loss: 0.005092
Train Epoch: 5 [49920/60000 (83%)]	Loss: 0.033224
Train Epoch: 5 [50560/60000 (84%)]	Loss: 0.106816
Train Epoch: 5 [51200/60000 (85%)]	Loss: 0.126194
Train Epoch: 5 [51840/60000 (86%)]	Loss: 0.150108
Train Epoch: 5 [52480/60000 (87%)]	Loss: 0.009862
Train Epoch: 5 [53120/60000 (88%)]	Loss: 0.019126
Train Epoch: 5 [53760/60000 (90%)]	Loss: 0.005287
Train Epoch: 5 [54400/60000 (91%)]	Loss: 0.002150
Train Epoch: 5 [55040/60000 (92%)]	Loss: 0.036491
Train Epoch: 5 [55680/60000 (93%)]	Loss: 0.018545
Train Epoch: 5 [56320/60000 (94%)]	Loss: 0.020641
Train Epoch: 5 [56960/60000 (95%)]	Loss: 0.002787
Train Epoch: 5 [57600/60000 (96%)]	Loss: 0.012836
Train Epoch: 5 [58240/60000 (97%)]	Loss: 0.028782
Train Epoch: 5 [58880/60000 (98%)]	Loss: 0.178611
Train Epoch: 5 [59520/60000 (99%)]	Loss: 0.009263
5.0729453563690186

Test set: Average loss: 0.0304, Accuracy: 9895/10000 (99%)

0.827622652053833
Train Epoch: 6 [0/60000 (0%)]	Loss: 0.074600
Train Epoch: 6 [640/60000 (1%)]	Loss: 0.009367
Train Epoch: 6 [1280/60000 (2%)]	Loss: 0.040887
Train Epoch: 6 [1920/60000 (3%)]	Loss: 0.023318
Train Epoch: 6 [2560/60000 (4%)]	Loss: 0.009448
Train Epoch: 6 [3200/60000 (5%)]	Loss: 0.005200
Train Epoch: 6 [3840/60000 (6%)]	Loss: 0.020525
Train Epoch: 6 [4480/60000 (7%)]	Loss: 0.013765
Train Epoch: 6 [5120/60000 (9%)]	Loss: 0.049387
Train Epoch: 6 [5760/60000 (10%)]	Loss: 0.050541
Train Epoch: 6 [6400/60000 (11%)]	Loss: 0.006400
Train Epoch: 6 [7040/60000 (12%)]	Loss: 0.003005
Train Epoch: 6 [7680/60000 (13%)]	Loss: 0.005023
Train Epoch: 6 [8320/60000 (14%)]	Loss: 0.004299
Train Epoch: 6 [8960/60000 (15%)]	Loss: 0.015573
Train Epoch: 6 [9600/60000 (16%)]	Loss: 0.012571
Train Epoch: 6 [10240/60000 (17%)]	Loss: 0.013777
Train Epoch: 6 [10880/60000 (18%)]	Loss: 0.026025
Train Epoch: 6 [11520/60000 (19%)]	Loss: 0.021076
Train Epoch: 6 [12160/60000 (20%)]	Loss: 0.043232
Train Epoch: 6 [12800/60000 (21%)]	Loss: 0.000994
Train Epoch: 6 [13440/60000 (22%)]	Loss: 0.017619
Train Epoch: 6 [14080/60000 (23%)]	Loss: 0.002784
Train Epoch: 6 [14720/60000 (25%)]	Loss: 0.108325
Train Epoch: 6 [15360/60000 (26%)]	Loss: 0.060085
Train Epoch: 6 [16000/60000 (27%)]	Loss: 0.064008
Train Epoch: 6 [16640/60000 (28%)]	Loss: 0.003034
Train Epoch: 6 [17280/60000 (29%)]	Loss: 0.061952
Train Epoch: 6 [17920/60000 (30%)]	Loss: 0.015677
Train Epoch: 6 [18560/60000 (31%)]	Loss: 0.021415
Train Epoch: 6 [19200/60000 (32%)]	Loss: 0.030034
Train Epoch: 6 [19840/60000 (33%)]	Loss: 0.009999
Train Epoch: 6 [20480/60000 (34%)]	Loss: 0.006132
Train Epoch: 6 [21120/60000 (35%)]	Loss: 0.010351
Train Epoch: 6 [21760/60000 (36%)]	Loss: 0.002852
Train Epoch: 6 [22400/60000 (37%)]	Loss: 0.100090
Train Epoch: 6 [23040/60000 (38%)]	Loss: 0.011104
Train Epoch: 6 [23680/60000 (39%)]	Loss: 0.008208
Train Epoch: 6 [24320/60000 (41%)]	Loss: 0.029929
Train Epoch: 6 [24960/60000 (42%)]	Loss: 0.011700
Train Epoch: 6 [25600/60000 (43%)]	Loss: 0.000802
Train Epoch: 6 [26240/60000 (44%)]	Loss: 0.050192
Train Epoch: 6 [26880/60000 (45%)]	Loss: 0.008971
Train Epoch: 6 [27520/60000 (46%)]	Loss: 0.012635
Train Epoch: 6 [28160/60000 (47%)]	Loss: 0.002023
Train Epoch: 6 [28800/60000 (48%)]	Loss: 0.041510
Train Epoch: 6 [29440/60000 (49%)]	Loss: 0.026689
Train Epoch: 6 [30080/60000 (50%)]	Loss: 0.011093
Train Epoch: 6 [30720/60000 (51%)]	Loss: 0.010499
Train Epoch: 6 [31360/60000 (52%)]	Loss: 0.007160
Train Epoch: 6 [32000/60000 (53%)]	Loss: 0.069907
Train Epoch: 6 [32640/60000 (54%)]	Loss: 0.013080
Train Epoch: 6 [33280/60000 (55%)]	Loss: 0.014604
Train Epoch: 6 [33920/60000 (57%)]	Loss: 0.008050
Train Epoch: 6 [34560/60000 (58%)]	Loss: 0.032487
Train Epoch: 6 [35200/60000 (59%)]	Loss: 0.059902
Train Epoch: 6 [35840/60000 (60%)]	Loss: 0.008505
Train Epoch: 6 [36480/60000 (61%)]	Loss: 0.020096
Train Epoch: 6 [37120/60000 (62%)]	Loss: 0.030427
Train Epoch: 6 [37760/60000 (63%)]	Loss: 0.016176
Train Epoch: 6 [38400/60000 (64%)]	Loss: 0.131092
Train Epoch: 6 [39040/60000 (65%)]	Loss: 0.006269
Train Epoch: 6 [39680/60000 (66%)]	Loss: 0.016836
Train Epoch: 6 [40320/60000 (67%)]	Loss: 0.031487
Train Epoch: 6 [40960/60000 (68%)]	Loss: 0.033544
Train Epoch: 6 [41600/60000 (69%)]	Loss: 0.006569
Train Epoch: 6 [42240/60000 (70%)]	Loss: 0.044337
Train Epoch: 6 [42880/60000 (71%)]	Loss: 0.032537
Train Epoch: 6 [43520/60000 (72%)]	Loss: 0.051293
Train Epoch: 6 [44160/60000 (74%)]	Loss: 0.030011
Train Epoch: 6 [44800/60000 (75%)]	Loss: 0.003888
Train Epoch: 6 [45440/60000 (76%)]	Loss: 0.010117
Train Epoch: 6 [46080/60000 (77%)]	Loss: 0.011641
Train Epoch: 6 [46720/60000 (78%)]	Loss: 0.007546
Train Epoch: 6 [47360/60000 (79%)]	Loss: 0.010349
Train Epoch: 6 [48000/60000 (80%)]	Loss: 0.080269
Train Epoch: 6 [48640/60000 (81%)]	Loss: 0.004991
Train Epoch: 6 [49280/60000 (82%)]	Loss: 0.006657
Train Epoch: 6 [49920/60000 (83%)]	Loss: 0.018470
Train Epoch: 6 [50560/60000 (84%)]	Loss: 0.019912
Train Epoch: 6 [51200/60000 (85%)]	Loss: 0.003265
Train Epoch: 6 [51840/60000 (86%)]	Loss: 0.050529
Train Epoch: 6 [52480/60000 (87%)]	Loss: 0.008357
Train Epoch: 6 [53120/60000 (88%)]	Loss: 0.072666
Train Epoch: 6 [53760/60000 (90%)]	Loss: 0.060691
Train Epoch: 6 [54400/60000 (91%)]	Loss: 0.024373
Train Epoch: 6 [55040/60000 (92%)]	Loss: 0.007226
Train Epoch: 6 [55680/60000 (93%)]	Loss: 0.218955
Train Epoch: 6 [56320/60000 (94%)]	Loss: 0.007612
Train Epoch: 6 [56960/60000 (95%)]	Loss: 0.002872
Train Epoch: 6 [57600/60000 (96%)]	Loss: 0.006215
Train Epoch: 6 [58240/60000 (97%)]	Loss: 0.002954
Train Epoch: 6 [58880/60000 (98%)]	Loss: 0.003324
Train Epoch: 6 [59520/60000 (99%)]	Loss: 0.008803
5.003718852996826

Test set: Average loss: 0.0286, Accuracy: 9912/10000 (99%)

0.8280956745147705
Train Epoch: 7 [0/60000 (0%)]	Loss: 0.121509
Train Epoch: 7 [640/60000 (1%)]	Loss: 0.044686
Train Epoch: 7 [1280/60000 (2%)]	Loss: 0.104160
Train Epoch: 7 [1920/60000 (3%)]	Loss: 0.004373
Train Epoch: 7 [2560/60000 (4%)]	Loss: 0.003880
Train Epoch: 7 [3200/60000 (5%)]	Loss: 0.048960
Train Epoch: 7 [3840/60000 (6%)]	Loss: 0.036550
Train Epoch: 7 [4480/60000 (7%)]	Loss: 0.060582
Train Epoch: 7 [5120/60000 (9%)]	Loss: 0.034737
Train Epoch: 7 [5760/60000 (10%)]	Loss: 0.004387
Train Epoch: 7 [6400/60000 (11%)]	Loss: 0.000862
Train Epoch: 7 [7040/60000 (12%)]	Loss: 0.146143
Train Epoch: 7 [7680/60000 (13%)]	Loss: 0.016069
Train Epoch: 7 [8320/60000 (14%)]	Loss: 0.010566
Train Epoch: 7 [8960/60000 (15%)]	Loss: 0.013781
Train Epoch: 7 [9600/60000 (16%)]	Loss: 0.130554
Train Epoch: 7 [10240/60000 (17%)]	Loss: 0.011815
Train Epoch: 7 [10880/60000 (18%)]	Loss: 0.021099
Train Epoch: 7 [11520/60000 (19%)]	Loss: 0.005336
Train Epoch: 7 [12160/60000 (20%)]	Loss: 0.004232
Train Epoch: 7 [12800/60000 (21%)]	Loss: 0.022906
Train Epoch: 7 [13440/60000 (22%)]	Loss: 0.038315
Train Epoch: 7 [14080/60000 (23%)]	Loss: 0.010394
Train Epoch: 7 [14720/60000 (25%)]	Loss: 0.052617
Train Epoch: 7 [15360/60000 (26%)]	Loss: 0.003971
Train Epoch: 7 [16000/60000 (27%)]	Loss: 0.001863
Train Epoch: 7 [16640/60000 (28%)]	Loss: 0.001612
Train Epoch: 7 [17280/60000 (29%)]	Loss: 0.014741
Train Epoch: 7 [17920/60000 (30%)]	Loss: 0.005246
Train Epoch: 7 [18560/60000 (31%)]	Loss: 0.009322
Train Epoch: 7 [19200/60000 (32%)]	Loss: 0.003080
Train Epoch: 7 [19840/60000 (33%)]	Loss: 0.011725
Train Epoch: 7 [20480/60000 (34%)]	Loss: 0.018065
Train Epoch: 7 [21120/60000 (35%)]	Loss: 0.128888
Train Epoch: 7 [21760/60000 (36%)]	Loss: 0.002513
Train Epoch: 7 [22400/60000 (37%)]	Loss: 0.046998
Train Epoch: 7 [23040/60000 (38%)]	Loss: 0.027111
Train Epoch: 7 [23680/60000 (39%)]	Loss: 0.076291
Train Epoch: 7 [24320/60000 (41%)]	Loss: 0.005846
Train Epoch: 7 [24960/60000 (42%)]	Loss: 0.026946
Train Epoch: 7 [25600/60000 (43%)]	Loss: 0.030431
Train Epoch: 7 [26240/60000 (44%)]	Loss: 0.004225
Train Epoch: 7 [26880/60000 (45%)]	Loss: 0.015568
Train Epoch: 7 [27520/60000 (46%)]	Loss: 0.009429
Train Epoch: 7 [28160/60000 (47%)]	Loss: 0.028452
Train Epoch: 7 [28800/60000 (48%)]	Loss: 0.084353
Train Epoch: 7 [29440/60000 (49%)]	Loss: 0.000980
Train Epoch: 7 [30080/60000 (50%)]	Loss: 0.005659
Train Epoch: 7 [30720/60000 (51%)]	Loss: 0.011455
Train Epoch: 7 [31360/60000 (52%)]	Loss: 0.044754
Train Epoch: 7 [32000/60000 (53%)]	Loss: 0.009050
Train Epoch: 7 [32640/60000 (54%)]	Loss: 0.013068
Train Epoch: 7 [33280/60000 (55%)]	Loss: 0.040454
Train Epoch: 7 [33920/60000 (57%)]	Loss: 0.006093
Train Epoch: 7 [34560/60000 (58%)]	Loss: 0.028893
Train Epoch: 7 [35200/60000 (59%)]	Loss: 0.046670
Train Epoch: 7 [35840/60000 (60%)]	Loss: 0.002703
Train Epoch: 7 [36480/60000 (61%)]	Loss: 0.005375
Train Epoch: 7 [37120/60000 (62%)]	Loss: 0.014204
Train Epoch: 7 [37760/60000 (63%)]	Loss: 0.161907
Train Epoch: 7 [38400/60000 (64%)]	Loss: 0.129630
Train Epoch: 7 [39040/60000 (65%)]	Loss: 0.006737
Train Epoch: 7 [39680/60000 (66%)]	Loss: 0.016237
Train Epoch: 7 [40320/60000 (67%)]	Loss: 0.069454
Train Epoch: 7 [40960/60000 (68%)]	Loss: 0.025808
Train Epoch: 7 [41600/60000 (69%)]	Loss: 0.057239
Train Epoch: 7 [42240/60000 (70%)]	Loss: 0.020327
Train Epoch: 7 [42880/60000 (71%)]	Loss: 0.027885
Train Epoch: 7 [43520/60000 (72%)]	Loss: 0.035903
Train Epoch: 7 [44160/60000 (74%)]	Loss: 0.082283
Train Epoch: 7 [44800/60000 (75%)]	Loss: 0.013794
Train Epoch: 7 [45440/60000 (76%)]	Loss: 0.031397
Train Epoch: 7 [46080/60000 (77%)]	Loss: 0.009430
Train Epoch: 7 [46720/60000 (78%)]	Loss: 0.060248
Train Epoch: 7 [47360/60000 (79%)]	Loss: 0.017570
Train Epoch: 7 [48000/60000 (80%)]	Loss: 0.005160
Train Epoch: 7 [48640/60000 (81%)]	Loss: 0.042572
Train Epoch: 7 [49280/60000 (82%)]	Loss: 0.014373
Train Epoch: 7 [49920/60000 (83%)]	Loss: 0.022437
Train Epoch: 7 [50560/60000 (84%)]	Loss: 0.018101
Train Epoch: 7 [51200/60000 (85%)]	Loss: 0.001404
Train Epoch: 7 [51840/60000 (86%)]	Loss: 0.012211
Train Epoch: 7 [52480/60000 (87%)]	Loss: 0.022629
Train Epoch: 7 [53120/60000 (88%)]	Loss: 0.003848
Train Epoch: 7 [53760/60000 (90%)]	Loss: 0.114636
Train Epoch: 7 [54400/60000 (91%)]	Loss: 0.014947
Train Epoch: 7 [55040/60000 (92%)]	Loss: 0.003072
Train Epoch: 7 [55680/60000 (93%)]	Loss: 0.012662
Train Epoch: 7 [56320/60000 (94%)]	Loss: 0.095657
Train Epoch: 7 [56960/60000 (95%)]	Loss: 0.006919
Train Epoch: 7 [57600/60000 (96%)]	Loss: 0.038082
Train Epoch: 7 [58240/60000 (97%)]	Loss: 0.049979
Train Epoch: 7 [58880/60000 (98%)]	Loss: 0.008017
Train Epoch: 7 [59520/60000 (99%)]	Loss: 0.118876
5.001326560974121

Test set: Average loss: 0.0280, Accuracy: 9909/10000 (99%)

0.8182871341705322
Train Epoch: 8 [0/60000 (0%)]	Loss: 0.070679
Train Epoch: 8 [640/60000 (1%)]	Loss: 0.011045
Train Epoch: 8 [1280/60000 (2%)]	Loss: 0.003396
Train Epoch: 8 [1920/60000 (3%)]	Loss: 0.011436
Train Epoch: 8 [2560/60000 (4%)]	Loss: 0.006310
Train Epoch: 8 [3200/60000 (5%)]	Loss: 0.011663
Train Epoch: 8 [3840/60000 (6%)]	Loss: 0.036220
Train Epoch: 8 [4480/60000 (7%)]	Loss: 0.041882
Train Epoch: 8 [5120/60000 (9%)]	Loss: 0.035531
Train Epoch: 8 [5760/60000 (10%)]	Loss: 0.029693
Train Epoch: 8 [6400/60000 (11%)]	Loss: 0.011166
Train Epoch: 8 [7040/60000 (12%)]	Loss: 0.008167
Train Epoch: 8 [7680/60000 (13%)]	Loss: 0.047192
Train Epoch: 8 [8320/60000 (14%)]	Loss: 0.008386
Train Epoch: 8 [8960/60000 (15%)]	Loss: 0.047764
Train Epoch: 8 [9600/60000 (16%)]	Loss: 0.053440
Train Epoch: 8 [10240/60000 (17%)]	Loss: 0.006070
Train Epoch: 8 [10880/60000 (18%)]	Loss: 0.003493
Train Epoch: 8 [11520/60000 (19%)]	Loss: 0.016697
Train Epoch: 8 [12160/60000 (20%)]	Loss: 0.066392
Train Epoch: 8 [12800/60000 (21%)]	Loss: 0.013843
Train Epoch: 8 [13440/60000 (22%)]	Loss: 0.014111
Train Epoch: 8 [14080/60000 (23%)]	Loss: 0.008868
Train Epoch: 8 [14720/60000 (25%)]	Loss: 0.006457
Train Epoch: 8 [15360/60000 (26%)]	Loss: 0.031798
Train Epoch: 8 [16000/60000 (27%)]	Loss: 0.022776
Train Epoch: 8 [16640/60000 (28%)]	Loss: 0.011913
Train Epoch: 8 [17280/60000 (29%)]	Loss: 0.025859
Train Epoch: 8 [17920/60000 (30%)]	Loss: 0.025927
Train Epoch: 8 [18560/60000 (31%)]	Loss: 0.002236
Train Epoch: 8 [19200/60000 (32%)]	Loss: 0.127927
Train Epoch: 8 [19840/60000 (33%)]	Loss: 0.004401
Train Epoch: 8 [20480/60000 (34%)]	Loss: 0.005530
Train Epoch: 8 [21120/60000 (35%)]	Loss: 0.007592
Train Epoch: 8 [21760/60000 (36%)]	Loss: 0.016922
Train Epoch: 8 [22400/60000 (37%)]	Loss: 0.035016
Train Epoch: 8 [23040/60000 (38%)]	Loss: 0.000900
